image_id,category,method,candidate,x,y,right,bottom,native_x,native_y,native_right,native_bottom
b3a751786ba15b26ece1fc1d,pcb4,top8,7,169,236,297,364,448,508,788,785
b3a751786ba15b26ece1fc1d,pcb4,grid8,0,0,64,128,192,0,138,340,414
b3a751786ba15b26ece1fc1d,pcb4,grid8,1,128,64,256,192,339,138,679,414
b3a751786ba15b26ece1fc1d,pcb4,grid8,2,256,64,384,192,679,138,1019,414
b3a751786ba15b26ece1fc1d,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
b3a751786ba15b26ece1fc1d,pcb4,grid8,4,0,320,128,448,0,690,340,966
b3a751786ba15b26ece1fc1d,pcb4,grid8,5,128,320,256,448,339,690,679,966
b3a751786ba15b26ece1fc1d,pcb4,grid8,6,256,320,384,448,679,690,1019,966
b3a751786ba15b26ece1fc1d,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
b3a751786ba15b26ece1fc1d,pcb4,mixed8,0,269,212,397,340,713,457,1053,734
b3a751786ba15b26ece1fc1d,pcb4,mixed8,1,359,112,487,240,952,241,1292,518
b3a751786ba15b26ece1fc1d,pcb4,mixed8,2,323,279,451,407,856,601,1197,878
b3a751786ba15b26ece1fc1d,pcb4,mixed8,3,98,241,226,369,259,519,600,796
b3a751786ba15b26ece1fc1d,pcb4,mixed8,4,64,64,192,192,169,138,510,414
b3a751786ba15b26ece1fc1d,pcb4,mixed8,5,320,64,448,192,848,138,1189,414
b3a751786ba15b26ece1fc1d,pcb4,mixed8,6,64,320,192,448,169,690,510,966
b3a751786ba15b26ece1fc1d,pcb4,mixed8,7,320,320,448,448,848,690,1189,966
b47939562c67b3a5671dc4cc,pcb4,top8,0,150,161,278,289,397,347,738,624
b47939562c67b3a5671dc4cc,pcb4,top8,1,85,116,213,244,225,250,565,527
b47939562c67b3a5671dc4cc,pcb4,top8,2,351,152,479,280,930,327,1271,604
b47939562c67b3a5671dc4cc,pcb4,top8,3,88,228,216,356,233,491,573,768
b47939562c67b3a5671dc4cc,pcb4,top8,4,159,227,287,355,421,489,762,766
b47939562c67b3a5671dc4cc,pcb4,top8,5,163,96,291,224,432,207,772,483
b47939562c67b3a5671dc4cc,pcb4,top8,6,266,60,394,188,705,129,1046,406
b47939562c67b3a5671dc4cc,pcb4,top8,7,266,202,394,330,705,435,1046,712
b47939562c67b3a5671dc4cc,pcb4,grid8,0,0,64,128,192,0,138,340,414
b47939562c67b3a5671dc4cc,pcb4,grid8,1,128,64,256,192,339,138,679,414
b47939562c67b3a5671dc4cc,pcb4,grid8,2,256,64,384,192,679,138,1019,414
b47939562c67b3a5671dc4cc,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
b47939562c67b3a5671dc4cc,pcb4,grid8,4,0,320,128,448,0,690,340,966
b47939562c67b3a5671dc4cc,pcb4,grid8,5,128,320,256,448,339,690,679,966
b47939562c67b3a5671dc4cc,pcb4,grid8,6,256,320,384,448,679,690,1019,966
b47939562c67b3a5671dc4cc,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
b47939562c67b3a5671dc4cc,pcb4,mixed8,0,150,161,278,289,397,347,738,624
b47939562c67b3a5671dc4cc,pcb4,mixed8,1,85,116,213,244,225,250,565,527
b47939562c67b3a5671dc4cc,pcb4,mixed8,2,351,152,479,280,930,327,1271,604
b47939562c67b3a5671dc4cc,pcb4,mixed8,3,88,228,216,356,233,491,573,768
b47939562c67b3a5671dc4cc,pcb4,mixed8,4,64,64,192,192,169,138,510,414
b47939562c67b3a5671dc4cc,pcb4,mixed8,5,320,64,448,192,848,138,1189,414
b47939562c67b3a5671dc4cc,pcb4,mixed8,6,64,320,192,448,169,690,510,966
b47939562c67b3a5671dc4cc,pcb4,mixed8,7,320,320,448,448,848,690,1189,966
b55a295f7c7ec1ad3fac8596,pcb4,top8,0,87,156,215,284,230,336,571,613
b55a295f7c7ec1ad3fac8596,pcb4,top8,1,84,221,212,349,222,476,563,753
b55a295f7c7ec1ad3fac8596,pcb4,top8,2,87,91,215,219,230,196,571,473
b55a295f7c7ec1ad3fac8596,pcb4,top8,3,246,124,374,252,652,267,992,544
b55a295f7c7ec1ad3fac8596,pcb4,top8,4,311,163,439,291,824,351,1165,628
b55a295f7c7ec1ad3fac8596,pcb4,top8,5,195,206,323,334,517,444,857,721
b55a295f7c7ec1ad3fac8596,pcb4,top8,6,152,103,280,231,403,222,743,499
b55a295f7c7ec1ad3fac8596,pcb4,top8,7,236,59,364,187,625,127,966,404
b55a295f7c7ec1ad3fac8596,pcb4,grid8,0,0,64,128,192,0,138,340,414
b55a295f7c7ec1ad3fac8596,pcb4,grid8,1,128,64,256,192,339,138,679,414
b55a295f7c7ec1ad3fac8596,pcb4,grid8,2,256,64,384,192,679,138,1019,414
b55a295f7c7ec1ad3fac8596,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
b55a295f7c7ec1ad3fac8596,pcb4,grid8,4,0,320,128,448,0,690,340,966
b55a295f7c7ec1ad3fac8596,pcb4,grid8,5,128,320,256,448,339,690,679,966
b55a295f7c7ec1ad3fac8596,pcb4,grid8,6,256,320,384,448,679,690,1019,966
b55a295f7c7ec1ad3fac8596,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
b55a295f7c7ec1ad3fac8596,pcb4,mixed8,0,87,156,215,284,230,336,571,613
b55a295f7c7ec1ad3fac8596,pcb4,mixed8,1,84,221,212,349,222,476,563,753
b55a295f7c7ec1ad3fac8596,pcb4,mixed8,2,87,91,215,219,230,196,571,473
b55a295f7c7ec1ad3fac8596,pcb4,mixed8,3,246,124,374,252,652,267,992,544
b55a295f7c7ec1ad3fac8596,pcb4,mixed8,4,64,64,192,192,169,138,510,414
b55a295f7c7ec1ad3fac8596,pcb4,mixed8,5,320,64,448,192,848,138,1189,414
b55a295f7c7ec1ad3fac8596,pcb4,mixed8,6,64,320,192,448,169,690,510,966
b55a295f7c7ec1ad3fac8596,pcb4,mixed8,7,320,320,448,448,848,690,1189,966
b6bed1bed1f92488b9c9f1b6,pcb4,top8,0,101,51,229,179,267,109,608,386
b6bed1bed1f92488b9c9f1b6,pcb4,top8,1,18,384,146,512,47,828,388,1104
b6bed1bed1f92488b9c9f1b6,pcb4,top8,2,141,156,269,284,373,336,714,613
b6bed1bed1f92488b9c9f1b6,pcb4,top8,3,286,73,414,201,758,157,1099,434
b6bed1bed1f92488b9c9f1b6,pcb4,top8,4,313,285,441,413,830,614,1170,891
b6bed1bed1f92488b9c9f1b6,pcb4,top8,5,99,242,227,370,262,521,603,798
b6bed1bed1f92488b9c9f1b6,pcb4,top8,6,219,235,347,363,580,506,921,783
b6bed1bed1f92488b9c9f1b6,pcb4,top8,7,26,61,154,189,68,131,409,408
b6bed1bed1f92488b9c9f1b6,pcb4,grid8,0,0,64,128,192,0,138,340,414
b6bed1bed1f92488b9c9f1b6,pcb4,grid8,1,128,64,256,192,339,138,679,414
b6bed1bed1f92488b9c9f1b6,pcb4,grid8,2,256,64,384,192,679,138,1019,414
b6bed1bed1f92488b9c9f1b6,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
b6bed1bed1f92488b9c9f1b6,pcb4,grid8,4,0,320,128,448,0,690,340,966
b6bed1bed1f92488b9c9f1b6,pcb4,grid8,5,128,320,256,448,339,690,679,966
b6bed1bed1f92488b9c9f1b6,pcb4,grid8,6,256,320,384,448,679,690,1019,966
b6bed1bed1f92488b9c9f1b6,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
b6bed1bed1f92488b9c9f1b6,pcb4,mixed8,0,101,51,229,179,267,109,608,386
b6bed1bed1f92488b9c9f1b6,pcb4,mixed8,1,18,384,146,512,47,828,388,1104
b6bed1bed1f92488b9c9f1b6,pcb4,mixed8,2,141,156,269,284,373,336,714,613
b6bed1bed1f92488b9c9f1b6,pcb4,mixed8,3,286,73,414,201,758,157,1099,434
b6bed1bed1f92488b9c9f1b6,pcb4,mixed8,4,64,64,192,192,169,138,510,414
b6bed1bed1f92488b9c9f1b6,pcb4,mixed8,5,64,320,192,448,169,690,510,966
b6bed1bed1f92488b9c9f1b6,pcb4,mixed8,6,320,320,448,448,848,690,1189,966
b6bed1bed1f92488b9c9f1b6,pcb4,mixed8,7,0,0,128,128,0,0,340,276
b79293a8b446c3933777e959,pcb4,top8,0,89,0,217,128,236,0,576,276
b79293a8b446c3933777e959,pcb4,top8,1,164,234,292,362,434,504,775,781
b79293a8b446c3933777e959,pcb4,top8,2,332,0,460,128,880,0,1221,276
b79293a8b446c3933777e959,pcb4,top8,3,324,290,452,418,859,625,1199,902
b79293a8b446c3933777e959,pcb4,top8,4,24,0,152,128,63,0,404,276
b79293a8b446c3933777e959,pcb4,top8,5,232,0,360,128,615,0,955,276
b79293a8b446c3933777e959,pcb4,top8,6,92,246,220,374,244,530,584,807
b79293a8b446c3933777e959,pcb4,top8,7,100,96,228,224,265,207,605,483
b79293a8b446c3933777e959,pcb4,grid8,0,0,64,128,192,0,138,340,414
b79293a8b446c3933777e959,pcb4,grid8,1,128,64,256,192,339,138,679,414
b79293a8b446c3933777e959,pcb4,grid8,2,256,64,384,192,679,138,1019,414
b79293a8b446c3933777e959,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
b79293a8b446c3933777e959,pcb4,grid8,4,0,320,128,448,0,690,340,966
b79293a8b446c3933777e959,pcb4,grid8,5,128,320,256,448,339,690,679,966
b79293a8b446c3933777e959,pcb4,grid8,6,256,320,384,448,679,690,1019,966
b79293a8b446c3933777e959,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
b79293a8b446c3933777e959,pcb4,mixed8,0,89,0,217,128,236,0,576,276
b79293a8b446c3933777e959,pcb4,mixed8,1,164,234,292,362,434,504,775,781
b79293a8b446c3933777e959,pcb4,mixed8,2,332,0,460,128,880,0,1221,276
b79293a8b446c3933777e959,pcb4,mixed8,3,324,290,452,418,859,625,1199,902
b79293a8b446c3933777e959,pcb4,mixed8,4,64,64,192,192,169,138,510,414
b79293a8b446c3933777e959,pcb4,mixed8,5,320,64,448,192,848,138,1189,414
b79293a8b446c3933777e959,pcb4,mixed8,6,64,320,192,448,169,690,510,966
b79293a8b446c3933777e959,pcb4,mixed8,7,0,0,128,128,0,0,340,276
b80f07883522b9d821bd85bb,pcb4,top8,0,321,190,449,318,851,409,1191,686
b80f07883522b9d821bd85bb,pcb4,top8,1,255,198,383,326,676,426,1016,703
b80f07883522b9d821bd85bb,pcb4,top8,2,60,212,188,340,159,457,499,734
b80f07883522b9d821bd85bb,pcb4,top8,3,303,125,431,253,803,269,1144,546
b80f07883522b9d821bd85bb,pcb4,top8,4,330,264,458,392,875,569,1215,846
b80f07883522b9d821bd85bb,pcb4,top8,5,93,135,221,263,246,291,587,568
b80f07883522b9d821bd85bb,pcb4,top8,6,190,219,318,347,503,472,844,749
b80f07883522b9d821bd85bb,pcb4,top8,7,233,74,361,202,617,159,958,436
b80f07883522b9d821bd85bb,pcb4,grid8,0,0,64,128,192,0,138,340,414
b80f07883522b9d821bd85bb,pcb4,grid8,1,128,64,256,192,339,138,679,414
b80f07883522b9d821bd85bb,pcb4,grid8,2,256,64,384,192,679,138,1019,414
b80f07883522b9d821bd85bb,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
b80f07883522b9d821bd85bb,pcb4,grid8,4,0,320,128,448,0,690,340,966
b80f07883522b9d821bd85bb,pcb4,grid8,5,128,320,256,448,339,690,679,966
b80f07883522b9d821bd85bb,pcb4,grid8,6,256,320,384,448,679,690,1019,966
b80f07883522b9d821bd85bb,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
b80f07883522b9d821bd85bb,pcb4,mixed8,0,321,190,449,318,851,409,1191,686
b80f07883522b9d821bd85bb,pcb4,mixed8,1,255,198,383,326,676,426,1016,703
b80f07883522b9d821bd85bb,pcb4,mixed8,2,60,212,188,340,159,457,499,734
b80f07883522b9d821bd85bb,pcb4,mixed8,3,303,125,431,253,803,269,1144,546
b80f07883522b9d821bd85bb,pcb4,mixed8,4,64,64,192,192,169,138,510,414
b80f07883522b9d821bd85bb,pcb4,mixed8,5,320,64,448,192,848,138,1189,414
b80f07883522b9d821bd85bb,pcb4,mixed8,6,64,320,192,448,169,690,510,966
b80f07883522b9d821bd85bb,pcb4,mixed8,7,320,320,448,448,848,690,1189,966
bb5f06b43135b48ef4a8e033,pcb4,top8,0,284,0,412,128,753,0,1093,276
bb5f06b43135b48ef4a8e033,pcb4,top8,1,0,227,128,355,0,489,340,766
bb5f06b43135b48ef4a8e033,pcb4,top8,2,84,65,212,193,222,140,563,417
bb5f06b43135b48ef4a8e033,pcb4,top8,3,92,0,220,128,244,0,584,276
bb5f06b43135b48ef4a8e033,pcb4,top8,4,219,26,347,154,580,56,921,333
bb5f06b43135b48ef4a8e033,pcb4,top8,5,382,0,510,128,1013,0,1353,276
bb5f06b43135b48ef4a8e033,pcb4,top8,6,269,218,397,346,713,470,1053,747
bb5f06b43135b48ef4a8e033,pcb4,top8,7,110,384,238,512,291,828,632,1104
bb5f06b43135b48ef4a8e033,pcb4,grid8,0,0,64,128,192,0,138,340,414
bb5f06b43135b48ef4a8e033,pcb4,grid8,1,128,64,256,192,339,138,679,414
bb5f06b43135b48ef4a8e033,pcb4,grid8,2,256,64,384,192,679,138,1019,414
bb5f06b43135b48ef4a8e033,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
bb5f06b43135b48ef4a8e033,pcb4,grid8,4,0,320,128,448,0,690,340,966
bb5f06b43135b48ef4a8e033,pcb4,grid8,5,128,320,256,448,339,690,679,966
bb5f06b43135b48ef4a8e033,pcb4,grid8,6,256,320,384,448,679,690,1019,966
bb5f06b43135b48ef4a8e033,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
bb5f06b43135b48ef4a8e033,pcb4,mixed8,0,284,0,412,128,753,0,1093,276
bb5f06b43135b48ef4a8e033,pcb4,mixed8,1,0,227,128,355,0,489,340,766
bb5f06b43135b48ef4a8e033,pcb4,mixed8,2,84,65,212,193,222,140,563,417
bb5f06b43135b48ef4a8e033,pcb4,mixed8,3,92,0,220,128,244,0,584,276
bb5f06b43135b48ef4a8e033,pcb4,mixed8,4,320,64,448,192,848,138,1189,414
bb5f06b43135b48ef4a8e033,pcb4,mixed8,5,64,320,192,448,169,690,510,966
bb5f06b43135b48ef4a8e033,pcb4,mixed8,6,320,320,448,448,848,690,1189,966
bb5f06b43135b48ef4a8e033,pcb4,mixed8,7,0,0,128,128,0,0,340,276
bd0f51d58e329e45ebadcf50,pcb4,top8,0,51,142,179,270,135,306,475,583
bd0f51d58e329e45ebadcf50,pcb4,top8,1,328,307,456,435,869,661,1210,938
bd0f51d58e329e45ebadcf50,pcb4,top8,2,384,384,512,512,1018,828,1358,1104
bd0f51d58e329e45ebadcf50,pcb4,top8,3,331,82,459,210,877,176,1218,453
bd0f51d58e329e45ebadcf50,pcb4,top8,4,168,240,296,368,445,517,786,794
bd0f51d58e329e45ebadcf50,pcb4,top8,5,108,72,236,200,286,155,626,432
bd0f51d58e329e45ebadcf50,pcb4,top8,6,179,101,307,229,474,217,815,494
bd0f51d58e329e45ebadcf50,pcb4,top8,7,205,384,333,512,543,828,884,1104
bd0f51d58e329e45ebadcf50,pcb4,grid8,0,0,64,128,192,0,138,340,414
bd0f51d58e329e45ebadcf50,pcb4,grid8,1,128,64,256,192,339,138,679,414
bd0f51d58e329e45ebadcf50,pcb4,grid8,2,256,64,384,192,679,138,1019,414
bd0f51d58e329e45ebadcf50,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
bd0f51d58e329e45ebadcf50,pcb4,grid8,4,0,320,128,448,0,690,340,966
bd0f51d58e329e45ebadcf50,pcb4,grid8,5,128,320,256,448,339,690,679,966
bd0f51d58e329e45ebadcf50,pcb4,grid8,6,256,320,384,448,679,690,1019,966
bd0f51d58e329e45ebadcf50,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
bd0f51d58e329e45ebadcf50,pcb4,mixed8,0,51,142,179,270,135,306,475,583
bd0f51d58e329e45ebadcf50,pcb4,mixed8,1,328,307,456,435,869,661,1210,938
bd0f51d58e329e45ebadcf50,pcb4,mixed8,2,384,384,512,512,1018,828,1358,1104
bd0f51d58e329e45ebadcf50,pcb4,mixed8,3,331,82,459,210,877,176,1218,453
bd0f51d58e329e45ebadcf50,pcb4,mixed8,4,64,64,192,192,169,138,510,414
bd0f51d58e329e45ebadcf50,pcb4,mixed8,5,64,320,192,448,169,690,510,966
bd0f51d58e329e45ebadcf50,pcb4,mixed8,6,0,0,128,128,0,0,340,276
bd0f51d58e329e45ebadcf50,pcb4,mixed8,7,128,0,256,128,339,0,679,276
bd271671372ec7b546a25301,pcb4,top8,0,195,274,323,402,517,590,857,867
bd271671372ec7b546a25301,pcb4,top8,1,90,301,218,429,238,649,579,926
bd271671372ec7b546a25301,pcb4,top8,2,91,233,219,361,241,502,581,779
bd271671372ec7b546a25301,pcb4,top8,3,219,209,347,337,580,450,921,727
bd271671372ec7b546a25301,pcb4,top8,4,260,307,388,435,689,661,1030,938
bd271671372ec7b546a25301,pcb4,top8,5,69,164,197,292,183,353,523,630
bd271671372ec7b546a25301,pcb4,top8,6,314,212,442,340,832,457,1173,734
bd271671372ec7b546a25301,pcb4,top8,7,259,69,387,197,686,148,1027,425
bd271671372ec7b546a25301,pcb4,grid8,0,0,64,128,192,0,138,340,414
bd271671372ec7b546a25301,pcb4,grid8,1,128,64,256,192,339,138,679,414
bd271671372ec7b546a25301,pcb4,grid8,2,256,64,384,192,679,138,1019,414
bd271671372ec7b546a25301,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
bd271671372ec7b546a25301,pcb4,grid8,4,0,320,128,448,0,690,340,966
bd271671372ec7b546a25301,pcb4,grid8,5,128,320,256,448,339,690,679,966
bd271671372ec7b546a25301,pcb4,grid8,6,256,320,384,448,679,690,1019,966
bd271671372ec7b546a25301,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
bd271671372ec7b546a25301,pcb4,mixed8,0,195,274,323,402,517,590,857,867
bd271671372ec7b546a25301,pcb4,mixed8,1,90,301,218,429,238,649,579,926
bd271671372ec7b546a25301,pcb4,mixed8,2,91,233,219,361,241,502,581,779
bd271671372ec7b546a25301,pcb4,mixed8,3,219,209,347,337,580,450,921,727
bd271671372ec7b546a25301,pcb4,mixed8,4,64,64,192,192,169,138,510,414
bd271671372ec7b546a25301,pcb4,mixed8,5,320,64,448,192,848,138,1189,414
bd271671372ec7b546a25301,pcb4,mixed8,6,320,320,448,448,848,690,1189,966
bd271671372ec7b546a25301,pcb4,mixed8,7,0,0,128,128,0,0,340,276
bd4578abc4a144d67800deee,pcb4,top8,0,96,68,224,196,254,146,595,423
bd4578abc4a144d67800deee,pcb4,top8,1,88,291,216,419,233,627,573,904
bd4578abc4a144d67800deee,pcb4,top8,2,336,132,464,260,891,284,1231,561
bd4578abc4a144d67800deee,pcb4,top8,3,117,206,245,334,310,444,650,721
bd4578abc4a144d67800deee,pcb4,top8,4,309,297,437,425,819,640,1160,917
bd4578abc4a144d67800deee,pcb4,top8,5,384,284,512,412,1018,612,1358,889
bd4578abc4a144d67800deee,pcb4,top8,6,161,276,289,404,427,595,767,872
bd4578abc4a144d67800deee,pcb4,top8,7,296,32,424,160,785,69,1125,345
bd4578abc4a144d67800deee,pcb4,grid8,0,0,64,128,192,0,138,340,414
bd4578abc4a144d67800deee,pcb4,grid8,1,128,64,256,192,339,138,679,414
bd4578abc4a144d67800deee,pcb4,grid8,2,256,64,384,192,679,138,1019,414
bd4578abc4a144d67800deee,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
bd4578abc4a144d67800deee,pcb4,grid8,4,0,320,128,448,0,690,340,966
bd4578abc4a144d67800deee,pcb4,grid8,5,128,320,256,448,339,690,679,966
bd4578abc4a144d67800deee,pcb4,grid8,6,256,320,384,448,679,690,1019,966
bd4578abc4a144d67800deee,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
bd4578abc4a144d67800deee,pcb4,mixed8,0,96,68,224,196,254,146,595,423
bd4578abc4a144d67800deee,pcb4,mixed8,1,88,291,216,419,233,627,573,904
bd4578abc4a144d67800deee,pcb4,mixed8,2,336,132,464,260,891,284,1231,561
bd4578abc4a144d67800deee,pcb4,mixed8,3,117,206,245,334,310,444,650,721
bd4578abc4a144d67800deee,pcb4,mixed8,4,320,64,448,192,848,138,1189,414
bd4578abc4a144d67800deee,pcb4,mixed8,5,64,320,192,448,169,690,510,966
bd4578abc4a144d67800deee,pcb4,mixed8,6,320,320,448,448,848,690,1189,966
bd4578abc4a144d67800deee,pcb4,mixed8,7,0,0,128,128,0,0,340,276
bdd0f82397445b34db5a60de,pcb4,top8,0,113,156,241,284,299,336,640,613
bdd0f82397445b34db5a60de,pcb4,top8,1,96,221,224,349,254,476,595,753
bdd0f82397445b34db5a60de,pcb4,top8,2,206,204,334,332,546,439,886,716
bdd0f82397445b34db5a60de,pcb4,top8,3,114,91,242,219,302,196,642,473
bdd0f82397445b34db5a60de,pcb4,top8,4,162,315,290,443,429,679,770,956
bdd0f82397445b34db5a60de,pcb4,top8,5,293,32,421,160,777,69,1117,345
bdd0f82397445b34db5a60de,pcb4,top8,6,316,300,444,428,838,646,1178,923
bdd0f82397445b34db5a60de,pcb4,top8,7,128,22,256,150,339,47,679,324
bdd0f82397445b34db5a60de,pcb4,grid8,0,0,64,128,192,0,138,340,414
bdd0f82397445b34db5a60de,pcb4,grid8,1,128,64,256,192,339,138,679,414
bdd0f82397445b34db5a60de,pcb4,grid8,2,256,64,384,192,679,138,1019,414
bdd0f82397445b34db5a60de,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
bdd0f82397445b34db5a60de,pcb4,grid8,4,0,320,128,448,0,690,340,966
bdd0f82397445b34db5a60de,pcb4,grid8,5,128,320,256,448,339,690,679,966
bdd0f82397445b34db5a60de,pcb4,grid8,6,256,320,384,448,679,690,1019,966
bdd0f82397445b34db5a60de,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
bdd0f82397445b34db5a60de,pcb4,mixed8,0,113,156,241,284,299,336,640,613
bdd0f82397445b34db5a60de,pcb4,mixed8,1,96,221,224,349,254,476,595,753
bdd0f82397445b34db5a60de,pcb4,mixed8,2,206,204,334,332,546,439,886,716
bdd0f82397445b34db5a60de,pcb4,mixed8,3,114,91,242,219,302,196,642,473
bdd0f82397445b34db5a60de,pcb4,mixed8,4,64,64,192,192,169,138,510,414
bdd0f82397445b34db5a60de,pcb4,mixed8,5,320,64,448,192,848,138,1189,414
bdd0f82397445b34db5a60de,pcb4,mixed8,6,64,320,192,448,169,690,510,966
bdd0f82397445b34db5a60de,pcb4,mixed8,7,320,320,448,448,848,690,1189,966
beb6670b85f21ac45fd6b48b,pcb4,top8,0,197,97,325,225,522,209,863,486
beb6670b85f21ac45fd6b48b,pcb4,top8,1,116,137,244,265,307,295,648,572
beb6670b85f21ac45fd6b48b,pcb4,top8,2,83,224,211,352,220,483,560,759
beb6670b85f21ac45fd6b48b,pcb4,top8,3,314,66,442,194,832,142,1173,419
beb6670b85f21ac45fd6b48b,pcb4,top8,4,307,164,435,292,814,353,1154,630
beb6670b85f21ac45fd6b48b,pcb4,top8,5,236,260,364,388,625,560,966,837
beb6670b85f21ac45fd6b48b,pcb4,top8,6,51,121,179,249,135,260,475,537
beb6670b85f21ac45fd6b48b,pcb4,top8,7,162,285,290,413,429,614,770,891
beb6670b85f21ac45fd6b48b,pcb4,grid8,0,0,64,128,192,0,138,340,414
beb6670b85f21ac45fd6b48b,pcb4,grid8,1,128,64,256,192,339,138,679,414
beb6670b85f21ac45fd6b48b,pcb4,grid8,2,256,64,384,192,679,138,1019,414
beb6670b85f21ac45fd6b48b,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
beb6670b85f21ac45fd6b48b,pcb4,grid8,4,0,320,128,448,0,690,340,966
beb6670b85f21ac45fd6b48b,pcb4,grid8,5,128,320,256,448,339,690,679,966
beb6670b85f21ac45fd6b48b,pcb4,grid8,6,256,320,384,448,679,690,1019,966
beb6670b85f21ac45fd6b48b,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
beb6670b85f21ac45fd6b48b,pcb4,mixed8,0,197,97,325,225,522,209,863,486
beb6670b85f21ac45fd6b48b,pcb4,mixed8,1,116,137,244,265,307,295,648,572
beb6670b85f21ac45fd6b48b,pcb4,mixed8,2,83,224,211,352,220,483,560,759
beb6670b85f21ac45fd6b48b,pcb4,mixed8,3,314,66,442,194,832,142,1173,419
beb6670b85f21ac45fd6b48b,pcb4,mixed8,4,64,64,192,192,169,138,510,414
beb6670b85f21ac45fd6b48b,pcb4,mixed8,5,64,320,192,448,169,690,510,966
beb6670b85f21ac45fd6b48b,pcb4,mixed8,6,320,320,448,448,848,690,1189,966
beb6670b85f21ac45fd6b48b,pcb4,mixed8,7,0,0,128,128,0,0,340,276
c01a47cbeebb24b5df8b09d9,pcb4,top8,0,83,212,211,340,220,457,560,734
c01a47cbeebb24b5df8b09d9,pcb4,top8,1,190,384,318,512,503,828,844,1104
c01a47cbeebb24b5df8b09d9,pcb4,top8,2,69,147,197,275,183,316,523,593
c01a47cbeebb24b5df8b09d9,pcb4,top8,3,167,238,295,366,442,513,783,790
c01a47cbeebb24b5df8b09d9,pcb4,top8,4,105,311,233,439,278,670,618,947
c01a47cbeebb24b5df8b09d9,pcb4,top8,5,167,75,295,203,442,161,783,438
c01a47cbeebb24b5df8b09d9,pcb4,top8,6,134,147,262,275,355,316,695,593
c01a47cbeebb24b5df8b09d9,pcb4,top8,7,257,313,385,441,681,674,1022,951
c01a47cbeebb24b5df8b09d9,pcb4,grid8,0,0,64,128,192,0,138,340,414
c01a47cbeebb24b5df8b09d9,pcb4,grid8,1,128,64,256,192,339,138,679,414
c01a47cbeebb24b5df8b09d9,pcb4,grid8,2,256,64,384,192,679,138,1019,414
c01a47cbeebb24b5df8b09d9,pcb4,grid8,3,384,64,512,192,1018,138,1358,414
c01a47cbeebb24b5df8b09d9,pcb4,grid8,4,0,320,128,448,0,690,340,966
c01a47cbeebb24b5df8b09d9,pcb4,grid8,5,128,320,256,448,339,690,679,966
c01a47cbeebb24b5df8b09d9,pcb4,grid8,6,256,320,384,448,679,690,1019,966
c01a47cbeebb24b5df8b09d9,pcb4,grid8,7,384,320,512,448,1018,690,1358,966
c01a47cbeebb24b5df8b09d9,pcb4,mixed8,0,83,212,211,340,220,457,560,734
c01a47cbeebb24b5df8b09d9,pcb4,mixed8,1,190,384,318,512,503,828,844,1104
c01a47cbeebb24b5df8b09d9,pcb4,mixed8,2,69,147,197,275,183,316,523,593
c01a47cbeebb24b5df8b09d9,pcb4,mixed8,3,167,238,295,366,442,513,783,790
c01a47cbeebb24b5df8b09d9,pcb4,mixed8,4,64,64,192,192,169,138,510,414
c01a47cbeebb24b5df8b09d9,pcb4,mixed8,5,320,64,448,192,848,138,1189,414
c01a47cbeebb24b5df8b09d9,pcb4,mixed8,6,64,320,192,448,169,690,510,966
c01a47cbeebb24b5df8b09d9,pcb4,mixed8,7,320,320,448,448,848,690,1189,966
c0289b65015467def8941d8a,pcb4,top8,0,0,45,128,173,0,97,340,374
c0289b65015467def8941d8a,pcb4,top8,1,72,262,200,390,190,564,531,841
c0289b65015467def8941d8a,pcb4,top8,2,42,53,170,181,111,114,451,391
c0289b65015467def8941d8a,pcb4,top8,3,99,0,227,128,262,0,603,276
c0289b65015467def8941d8a,pcb4,top8,4,308,81,436,209,816,174,1157,451
c0289b65015467def8941d8a,pcb4,top8,5,382,127,510,255,1013,273,1353,550
c0289b65015467def8941d8a,pcb4,top8,6,300,281,428,409,795,605,1136,882
c0289b65015467def8941d8a,pcb4,top8,7,107,384,235,512,283,828,624,1104
