dataset,category,defect_type,image_path,generic_prompt,category_aware_prompt,manufacturing_aware_prompt,normal_prompt,manufacturing_processes,inspection_focus,possible_causes,material_or_surface,object_type
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/000.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/001.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/002.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/003.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/004.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/005.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/006.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/007.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/008.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/009.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,combined,datasets/MVTecAD/wood/test/combined/010.png,"a photo of an industrial defect: combined, showing visual defect of type combined","a photo of a defective wooden surface with combined, showing visual defect of type combined","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is combined. The visual evidence may include visual defect of type combined. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/000.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/001.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/002.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/003.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/004.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/005.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/006.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/007.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/008.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,hole,datasets/MVTecAD/wood/test/hole/009.png,"a photo of an industrial defect: hole, showing a local missing or hollow region","a photo of a defective wooden surface with hole, showing a local missing or hollow region","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is hole. The visual evidence may include a local missing or hollow region. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/000.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/001.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/002.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/003.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/004.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/005.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/006.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/007.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/008.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,liquid,datasets/MVTecAD/wood/test/liquid/009.png,"a photo of an industrial defect: liquid, showing visual defect of type liquid","a photo of a defective wooden surface with liquid, showing visual defect of type liquid","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is liquid. The visual evidence may include visual defect of type liquid. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,scratch,datasets/MVTecAD/wood/test/scratch/000.png,"a photo of an industrial defect: scratch, showing a thin line-like surface damage or abrasion","a photo of a defective wooden surface with scratch, showing a thin line-like surface damage or abrasion","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is scratch. The visual evidence may include a thin line-like surface damage or abrasion. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,scratch,datasets/MVTecAD/wood/test/scratch/001.png,"a photo of an industrial defect: scratch, showing a thin line-like surface damage or abrasion","a photo of a defective wooden surface with scratch, showing a thin line-like surface damage or abrasion","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is scratch. The visual evidence may include a thin line-like surface damage or abrasion. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,scratch,datasets/MVTecAD/wood/test/scratch/002.png,"a photo of an industrial defect: scratch, showing a thin line-like surface damage or abrasion","a photo of a defective wooden surface with scratch, showing a thin line-like surface damage or abrasion","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is scratch. The visual evidence may include a thin line-like surface damage or abrasion. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,scratch,datasets/MVTecAD/wood/test/scratch/003.png,"a photo of an industrial defect: scratch, showing a thin line-like surface damage or abrasion","a photo of a defective wooden surface with scratch, showing a thin line-like surface damage or abrasion","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is scratch. The visual evidence may include a thin line-like surface damage or abrasion. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
MVTecAD,wood,scratch,datasets/MVTecAD/wood/test/scratch/004.png,"a photo of an industrial defect: scratch, showing a thin line-like surface damage or abrasion","a photo of a defective wooden surface with scratch, showing a thin line-like surface damage or abrasion","a quality inspection image of a defective wooden surface made of natural wood grain texture. The defect type is scratch. The visual evidence may include a thin line-like surface damage or abrasion. The relevant manufacturing processes include cutting, polishing, coating, surface inspection. The inspection should focus on scratch crossing wood grain, local color change, crack, contamination, texture interruption. Possible manufacturing causes include cutting defect, polishing defect, coating irregularity, mechanical scratch.",a normal quality inspection image of a defect-free wooden surface with regular natural wood grain texture and no visible defect,"cutting, polishing, coating, surface inspection","scratch crossing wood grain, local color change, crack, contamination, texture interruption","cutting defect, polishing defect, coating irregularity, mechanical scratch",natural wood grain texture,wooden surface
