map_index,set_type,label,category,instance_id,condition,image_path,mask_path
786,defect,1,sheet_metal,012,underexposed,sheet_metal/test_public/bad/012_underexposed.png,sheet_metal/test_public/ground_truth/bad/012_underexposed_mask.png
787,defect,1,sheet_metal,013,overexposed,sheet_metal/test_public/bad/013_overexposed.png,sheet_metal/test_public/ground_truth/bad/013_overexposed_mask.png
788,defect,1,sheet_metal,013,regular,sheet_metal/test_public/bad/013_regular.png,sheet_metal/test_public/ground_truth/bad/013_regular_mask.png
789,defect,1,sheet_metal,013,shift_1,sheet_metal/test_public/bad/013_shift_1.png,sheet_metal/test_public/ground_truth/bad/013_shift_1_mask.png
790,defect,1,sheet_metal,013,shift_2,sheet_metal/test_public/bad/013_shift_2.png,sheet_metal/test_public/ground_truth/bad/013_shift_2_mask.png
791,defect,1,sheet_metal,013,shift_3,sheet_metal/test_public/bad/013_shift_3.png,sheet_metal/test_public/ground_truth/bad/013_shift_3_mask.png
792,defect,1,sheet_metal,013,underexposed,sheet_metal/test_public/bad/013_underexposed.png,sheet_metal/test_public/ground_truth/bad/013_underexposed_mask.png
793,defect,1,sheet_metal,014,overexposed,sheet_metal/test_public/bad/014_overexposed.png,sheet_metal/test_public/ground_truth/bad/014_overexposed_mask.png
794,defect,1,sheet_metal,014,regular,sheet_metal/test_public/bad/014_regular.png,sheet_metal/test_public/ground_truth/bad/014_regular_mask.png
795,defect,1,sheet_metal,014,shift_1,sheet_metal/test_public/bad/014_shift_1.png,sheet_metal/test_public/ground_truth/bad/014_shift_1_mask.png
796,defect,1,sheet_metal,014,shift_2,sheet_metal/test_public/bad/014_shift_2.png,sheet_metal/test_public/ground_truth/bad/014_shift_2_mask.png
797,defect,1,sheet_metal,014,shift_3,sheet_metal/test_public/bad/014_shift_3.png,sheet_metal/test_public/ground_truth/bad/014_shift_3_mask.png
798,defect,1,sheet_metal,014,underexposed,sheet_metal/test_public/bad/014_underexposed.png,sheet_metal/test_public/ground_truth/bad/014_underexposed_mask.png
799,defect,1,vial,000,overexposed,vial/test_public/bad/000_overexposed.png,vial/test_public/ground_truth/bad/000_overexposed_mask.png
800,defect,1,vial,000,regular,vial/test_public/bad/000_regular.png,vial/test_public/ground_truth/bad/000_regular_mask.png
801,defect,1,vial,000,shift_1,vial/test_public/bad/000_shift_1.png,vial/test_public/ground_truth/bad/000_shift_1_mask.png
802,defect,1,vial,000,shift_2,vial/test_public/bad/000_shift_2.png,vial/test_public/ground_truth/bad/000_shift_2_mask.png
803,defect,1,vial,000,shift_3,vial/test_public/bad/000_shift_3.png,vial/test_public/ground_truth/bad/000_shift_3_mask.png
804,defect,1,vial,000,shift_4,vial/test_public/bad/000_shift_4.png,vial/test_public/ground_truth/bad/000_shift_4_mask.png
805,defect,1,vial,000,underexposed,vial/test_public/bad/000_underexposed.png,vial/test_public/ground_truth/bad/000_underexposed_mask.png
806,defect,1,vial,001,overexposed,vial/test_public/bad/001_overexposed.png,vial/test_public/ground_truth/bad/001_overexposed_mask.png
807,defect,1,vial,001,regular,vial/test_public/bad/001_regular.png,vial/test_public/ground_truth/bad/001_regular_mask.png
808,defect,1,vial,001,shift_1,vial/test_public/bad/001_shift_1.png,vial/test_public/ground_truth/bad/001_shift_1_mask.png
809,defect,1,vial,001,shift_2,vial/test_public/bad/001_shift_2.png,vial/test_public/ground_truth/bad/001_shift_2_mask.png
810,defect,1,vial,001,shift_3,vial/test_public/bad/001_shift_3.png,vial/test_public/ground_truth/bad/001_shift_3_mask.png
811,defect,1,vial,001,shift_4,vial/test_public/bad/001_shift_4.png,vial/test_public/ground_truth/bad/001_shift_4_mask.png
812,defect,1,vial,001,underexposed,vial/test_public/bad/001_underexposed.png,vial/test_public/ground_truth/bad/001_underexposed_mask.png
813,defect,1,vial,002,overexposed,vial/test_public/bad/002_overexposed.png,vial/test_public/ground_truth/bad/002_overexposed_mask.png
814,defect,1,vial,002,regular,vial/test_public/bad/002_regular.png,vial/test_public/ground_truth/bad/002_regular_mask.png
815,defect,1,vial,002,shift_1,vial/test_public/bad/002_shift_1.png,vial/test_public/ground_truth/bad/002_shift_1_mask.png
816,defect,1,vial,002,shift_2,vial/test_public/bad/002_shift_2.png,vial/test_public/ground_truth/bad/002_shift_2_mask.png
817,defect,1,vial,002,shift_3,vial/test_public/bad/002_shift_3.png,vial/test_public/ground_truth/bad/002_shift_3_mask.png
818,defect,1,vial,002,shift_4,vial/test_public/bad/002_shift_4.png,vial/test_public/ground_truth/bad/002_shift_4_mask.png
819,defect,1,vial,002,underexposed,vial/test_public/bad/002_underexposed.png,vial/test_public/ground_truth/bad/002_underexposed_mask.png
820,defect,1,vial,003,overexposed,vial/test_public/bad/003_overexposed.png,vial/test_public/ground_truth/bad/003_overexposed_mask.png
821,defect,1,vial,003,regular,vial/test_public/bad/003_regular.png,vial/test_public/ground_truth/bad/003_regular_mask.png
822,defect,1,vial,003,shift_1,vial/test_public/bad/003_shift_1.png,vial/test_public/ground_truth/bad/003_shift_1_mask.png
823,defect,1,vial,003,shift_2,vial/test_public/bad/003_shift_2.png,vial/test_public/ground_truth/bad/003_shift_2_mask.png
824,defect,1,vial,003,shift_3,vial/test_public/bad/003_shift_3.png,vial/test_public/ground_truth/bad/003_shift_3_mask.png
825,defect,1,vial,003,shift_4,vial/test_public/bad/003_shift_4.png,vial/test_public/ground_truth/bad/003_shift_4_mask.png
826,defect,1,vial,003,underexposed,vial/test_public/bad/003_underexposed.png,vial/test_public/ground_truth/bad/003_underexposed_mask.png
827,defect,1,vial,004,overexposed,vial/test_public/bad/004_overexposed.png,vial/test_public/ground_truth/bad/004_overexposed_mask.png
828,defect,1,vial,004,regular,vial/test_public/bad/004_regular.png,vial/test_public/ground_truth/bad/004_regular_mask.png
829,defect,1,vial,004,shift_1,vial/test_public/bad/004_shift_1.png,vial/test_public/ground_truth/bad/004_shift_1_mask.png
830,defect,1,vial,004,shift_2,vial/test_public/bad/004_shift_2.png,vial/test_public/ground_truth/bad/004_shift_2_mask.png
831,defect,1,vial,004,shift_3,vial/test_public/bad/004_shift_3.png,vial/test_public/ground_truth/bad/004_shift_3_mask.png
832,defect,1,vial,004,shift_4,vial/test_public/bad/004_shift_4.png,vial/test_public/ground_truth/bad/004_shift_4_mask.png
833,defect,1,vial,004,underexposed,vial/test_public/bad/004_underexposed.png,vial/test_public/ground_truth/bad/004_underexposed_mask.png
834,defect,1,vial,005,overexposed,vial/test_public/bad/005_overexposed.png,vial/test_public/ground_truth/bad/005_overexposed_mask.png
835,defect,1,vial,005,regular,vial/test_public/bad/005_regular.png,vial/test_public/ground_truth/bad/005_regular_mask.png
836,defect,1,vial,005,shift_1,vial/test_public/bad/005_shift_1.png,vial/test_public/ground_truth/bad/005_shift_1_mask.png
837,defect,1,vial,005,shift_2,vial/test_public/bad/005_shift_2.png,vial/test_public/ground_truth/bad/005_shift_2_mask.png
838,defect,1,vial,005,shift_3,vial/test_public/bad/005_shift_3.png,vial/test_public/ground_truth/bad/005_shift_3_mask.png
839,defect,1,vial,005,shift_4,vial/test_public/bad/005_shift_4.png,vial/test_public/ground_truth/bad/005_shift_4_mask.png
840,defect,1,vial,005,underexposed,vial/test_public/bad/005_underexposed.png,vial/test_public/ground_truth/bad/005_underexposed_mask.png
841,defect,1,vial,006,overexposed,vial/test_public/bad/006_overexposed.png,vial/test_public/ground_truth/bad/006_overexposed_mask.png
842,defect,1,vial,006,regular,vial/test_public/bad/006_regular.png,vial/test_public/ground_truth/bad/006_regular_mask.png
843,defect,1,vial,006,shift_1,vial/test_public/bad/006_shift_1.png,vial/test_public/ground_truth/bad/006_shift_1_mask.png
844,defect,1,vial,006,shift_2,vial/test_public/bad/006_shift_2.png,vial/test_public/ground_truth/bad/006_shift_2_mask.png
845,defect,1,vial,006,shift_3,vial/test_public/bad/006_shift_3.png,vial/test_public/ground_truth/bad/006_shift_3_mask.png
846,defect,1,vial,006,shift_4,vial/test_public/bad/006_shift_4.png,vial/test_public/ground_truth/bad/006_shift_4_mask.png
847,defect,1,vial,006,underexposed,vial/test_public/bad/006_underexposed.png,vial/test_public/ground_truth/bad/006_underexposed_mask.png
848,defect,1,vial,007,overexposed,vial/test_public/bad/007_overexposed.png,vial/test_public/ground_truth/bad/007_overexposed_mask.png
849,defect,1,vial,007,regular,vial/test_public/bad/007_regular.png,vial/test_public/ground_truth/bad/007_regular_mask.png
850,defect,1,vial,007,shift_1,vial/test_public/bad/007_shift_1.png,vial/test_public/ground_truth/bad/007_shift_1_mask.png
851,defect,1,vial,007,shift_2,vial/test_public/bad/007_shift_2.png,vial/test_public/ground_truth/bad/007_shift_2_mask.png
852,defect,1,vial,007,shift_3,vial/test_public/bad/007_shift_3.png,vial/test_public/ground_truth/bad/007_shift_3_mask.png
853,defect,1,vial,007,shift_4,vial/test_public/bad/007_shift_4.png,vial/test_public/ground_truth/bad/007_shift_4_mask.png
854,defect,1,vial,007,underexposed,vial/test_public/bad/007_underexposed.png,vial/test_public/ground_truth/bad/007_underexposed_mask.png
855,defect,1,vial,008,overexposed,vial/test_public/bad/008_overexposed.png,vial/test_public/ground_truth/bad/008_overexposed_mask.png
856,defect,1,vial,008,regular,vial/test_public/bad/008_regular.png,vial/test_public/ground_truth/bad/008_regular_mask.png
857,defect,1,vial,008,shift_1,vial/test_public/bad/008_shift_1.png,vial/test_public/ground_truth/bad/008_shift_1_mask.png
858,defect,1,vial,008,shift_2,vial/test_public/bad/008_shift_2.png,vial/test_public/ground_truth/bad/008_shift_2_mask.png
859,defect,1,vial,008,shift_3,vial/test_public/bad/008_shift_3.png,vial/test_public/ground_truth/bad/008_shift_3_mask.png
860,defect,1,vial,008,shift_4,vial/test_public/bad/008_shift_4.png,vial/test_public/ground_truth/bad/008_shift_4_mask.png
861,defect,1,vial,008,underexposed,vial/test_public/bad/008_underexposed.png,vial/test_public/ground_truth/bad/008_underexposed_mask.png
862,defect,1,vial,009,overexposed,vial/test_public/bad/009_overexposed.png,vial/test_public/ground_truth/bad/009_overexposed_mask.png
863,defect,1,vial,009,regular,vial/test_public/bad/009_regular.png,vial/test_public/ground_truth/bad/009_regular_mask.png
864,defect,1,vial,009,shift_1,vial/test_public/bad/009_shift_1.png,vial/test_public/ground_truth/bad/009_shift_1_mask.png
865,defect,1,vial,009,shift_2,vial/test_public/bad/009_shift_2.png,vial/test_public/ground_truth/bad/009_shift_2_mask.png
866,defect,1,vial,009,shift_3,vial/test_public/bad/009_shift_3.png,vial/test_public/ground_truth/bad/009_shift_3_mask.png
867,defect,1,vial,009,shift_4,vial/test_public/bad/009_shift_4.png,vial/test_public/ground_truth/bad/009_shift_4_mask.png
868,defect,1,vial,009,underexposed,vial/test_public/bad/009_underexposed.png,vial/test_public/ground_truth/bad/009_underexposed_mask.png
869,defect,1,vial,010,overexposed,vial/test_public/bad/010_overexposed.png,vial/test_public/ground_truth/bad/010_overexposed_mask.png
870,defect,1,vial,010,regular,vial/test_public/bad/010_regular.png,vial/test_public/ground_truth/bad/010_regular_mask.png
871,defect,1,vial,010,shift_1,vial/test_public/bad/010_shift_1.png,vial/test_public/ground_truth/bad/010_shift_1_mask.png
872,defect,1,vial,010,shift_2,vial/test_public/bad/010_shift_2.png,vial/test_public/ground_truth/bad/010_shift_2_mask.png
873,defect,1,vial,010,shift_3,vial/test_public/bad/010_shift_3.png,vial/test_public/ground_truth/bad/010_shift_3_mask.png
874,defect,1,vial,010,shift_4,vial/test_public/bad/010_shift_4.png,vial/test_public/ground_truth/bad/010_shift_4_mask.png
875,defect,1,vial,010,underexposed,vial/test_public/bad/010_underexposed.png,vial/test_public/ground_truth/bad/010_underexposed_mask.png
876,defect,1,vial,011,overexposed,vial/test_public/bad/011_overexposed.png,vial/test_public/ground_truth/bad/011_overexposed_mask.png
877,defect,1,vial,011,regular,vial/test_public/bad/011_regular.png,vial/test_public/ground_truth/bad/011_regular_mask.png
878,defect,1,vial,011,shift_1,vial/test_public/bad/011_shift_1.png,vial/test_public/ground_truth/bad/011_shift_1_mask.png
879,defect,1,vial,011,shift_2,vial/test_public/bad/011_shift_2.png,vial/test_public/ground_truth/bad/011_shift_2_mask.png
880,defect,1,vial,011,shift_3,vial/test_public/bad/011_shift_3.png,vial/test_public/ground_truth/bad/011_shift_3_mask.png
881,defect,1,vial,011,shift_4,vial/test_public/bad/011_shift_4.png,vial/test_public/ground_truth/bad/011_shift_4_mask.png
882,defect,1,vial,011,underexposed,vial/test_public/bad/011_underexposed.png,vial/test_public/ground_truth/bad/011_underexposed_mask.png
883,defect,1,vial,012,overexposed,vial/test_public/bad/012_overexposed.png,vial/test_public/ground_truth/bad/012_overexposed_mask.png
884,defect,1,vial,012,regular,vial/test_public/bad/012_regular.png,vial/test_public/ground_truth/bad/012_regular_mask.png
885,defect,1,vial,012,shift_1,vial/test_public/bad/012_shift_1.png,vial/test_public/ground_truth/bad/012_shift_1_mask.png
886,defect,1,vial,012,shift_2,vial/test_public/bad/012_shift_2.png,vial/test_public/ground_truth/bad/012_shift_2_mask.png
887,defect,1,vial,012,shift_3,vial/test_public/bad/012_shift_3.png,vial/test_public/ground_truth/bad/012_shift_3_mask.png
888,defect,1,vial,012,shift_4,vial/test_public/bad/012_shift_4.png,vial/test_public/ground_truth/bad/012_shift_4_mask.png
889,defect,1,vial,012,underexposed,vial/test_public/bad/012_underexposed.png,vial/test_public/ground_truth/bad/012_underexposed_mask.png
890,defect,1,vial,013,overexposed,vial/test_public/bad/013_overexposed.png,vial/test_public/ground_truth/bad/013_overexposed_mask.png
891,defect,1,vial,013,regular,vial/test_public/bad/013_regular.png,vial/test_public/ground_truth/bad/013_regular_mask.png
892,defect,1,vial,013,shift_1,vial/test_public/bad/013_shift_1.png,vial/test_public/ground_truth/bad/013_shift_1_mask.png
893,defect,1,vial,013,shift_2,vial/test_public/bad/013_shift_2.png,vial/test_public/ground_truth/bad/013_shift_2_mask.png
894,defect,1,vial,013,shift_3,vial/test_public/bad/013_shift_3.png,vial/test_public/ground_truth/bad/013_shift_3_mask.png
895,defect,1,vial,013,shift_4,vial/test_public/bad/013_shift_4.png,vial/test_public/ground_truth/bad/013_shift_4_mask.png
896,defect,1,vial,013,underexposed,vial/test_public/bad/013_underexposed.png,vial/test_public/ground_truth/bad/013_underexposed_mask.png
897,defect,1,vial,014,overexposed,vial/test_public/bad/014_overexposed.png,vial/test_public/ground_truth/bad/014_overexposed_mask.png
898,defect,1,vial,014,regular,vial/test_public/bad/014_regular.png,vial/test_public/ground_truth/bad/014_regular_mask.png
899,defect,1,vial,014,shift_1,vial/test_public/bad/014_shift_1.png,vial/test_public/ground_truth/bad/014_shift_1_mask.png
900,defect,1,vial,014,shift_2,vial/test_public/bad/014_shift_2.png,vial/test_public/ground_truth/bad/014_shift_2_mask.png
901,defect,1,vial,014,shift_3,vial/test_public/bad/014_shift_3.png,vial/test_public/ground_truth/bad/014_shift_3_mask.png
902,defect,1,vial,014,shift_4,vial/test_public/bad/014_shift_4.png,vial/test_public/ground_truth/bad/014_shift_4_mask.png
903,defect,1,vial,014,underexposed,vial/test_public/bad/014_underexposed.png,vial/test_public/ground_truth/bad/014_underexposed_mask.png
904,defect,1,wallplugs,000,overexposed,wallplugs/test_public/bad/000_overexposed.png,wallplugs/test_public/ground_truth/bad/000_overexposed_mask.png
905,defect,1,wallplugs,000,regular,wallplugs/test_public/bad/000_regular.png,wallplugs/test_public/ground_truth/bad/000_regular_mask.png
906,defect,1,wallplugs,000,shift_1,wallplugs/test_public/bad/000_shift_1.png,wallplugs/test_public/ground_truth/bad/000_shift_1_mask.png
907,defect,1,wallplugs,000,shift_2,wallplugs/test_public/bad/000_shift_2.png,wallplugs/test_public/ground_truth/bad/000_shift_2_mask.png
908,defect,1,wallplugs,000,shift_3,wallplugs/test_public/bad/000_shift_3.png,wallplugs/test_public/ground_truth/bad/000_shift_3_mask.png
909,defect,1,wallplugs,000,underexposed,wallplugs/test_public/bad/000_underexposed.png,wallplugs/test_public/ground_truth/bad/000_underexposed_mask.png
910,defect,1,wallplugs,001,overexposed,wallplugs/test_public/bad/001_overexposed.png,wallplugs/test_public/ground_truth/bad/001_overexposed_mask.png
911,defect,1,wallplugs,001,regular,wallplugs/test_public/bad/001_regular.png,wallplugs/test_public/ground_truth/bad/001_regular_mask.png
912,defect,1,wallplugs,001,shift_1,wallplugs/test_public/bad/001_shift_1.png,wallplugs/test_public/ground_truth/bad/001_shift_1_mask.png
913,defect,1,wallplugs,001,shift_2,wallplugs/test_public/bad/001_shift_2.png,wallplugs/test_public/ground_truth/bad/001_shift_2_mask.png
914,defect,1,wallplugs,001,shift_3,wallplugs/test_public/bad/001_shift_3.png,wallplugs/test_public/ground_truth/bad/001_shift_3_mask.png
915,defect,1,wallplugs,001,underexposed,wallplugs/test_public/bad/001_underexposed.png,wallplugs/test_public/ground_truth/bad/001_underexposed_mask.png
916,defect,1,wallplugs,002,overexposed,wallplugs/test_public/bad/002_overexposed.png,wallplugs/test_public/ground_truth/bad/002_overexposed_mask.png
917,defect,1,wallplugs,002,regular,wallplugs/test_public/bad/002_regular.png,wallplugs/test_public/ground_truth/bad/002_regular_mask.png
918,defect,1,wallplugs,002,shift_1,wallplugs/test_public/bad/002_shift_1.png,wallplugs/test_public/ground_truth/bad/002_shift_1_mask.png
919,defect,1,wallplugs,002,shift_2,wallplugs/test_public/bad/002_shift_2.png,wallplugs/test_public/ground_truth/bad/002_shift_2_mask.png
920,defect,1,wallplugs,002,shift_3,wallplugs/test_public/bad/002_shift_3.png,wallplugs/test_public/ground_truth/bad/002_shift_3_mask.png
921,defect,1,wallplugs,002,underexposed,wallplugs/test_public/bad/002_underexposed.png,wallplugs/test_public/ground_truth/bad/002_underexposed_mask.png
922,defect,1,wallplugs,003,overexposed,wallplugs/test_public/bad/003_overexposed.png,wallplugs/test_public/ground_truth/bad/003_overexposed_mask.png
923,defect,1,wallplugs,003,regular,wallplugs/test_public/bad/003_regular.png,wallplugs/test_public/ground_truth/bad/003_regular_mask.png
924,defect,1,wallplugs,003,shift_1,wallplugs/test_public/bad/003_shift_1.png,wallplugs/test_public/ground_truth/bad/003_shift_1_mask.png
925,defect,1,wallplugs,003,shift_2,wallplugs/test_public/bad/003_shift_2.png,wallplugs/test_public/ground_truth/bad/003_shift_2_mask.png
926,defect,1,wallplugs,003,shift_3,wallplugs/test_public/bad/003_shift_3.png,wallplugs/test_public/ground_truth/bad/003_shift_3_mask.png
927,defect,1,wallplugs,003,underexposed,wallplugs/test_public/bad/003_underexposed.png,wallplugs/test_public/ground_truth/bad/003_underexposed_mask.png
928,defect,1,wallplugs,004,overexposed,wallplugs/test_public/bad/004_overexposed.png,wallplugs/test_public/ground_truth/bad/004_overexposed_mask.png
929,defect,1,wallplugs,004,regular,wallplugs/test_public/bad/004_regular.png,wallplugs/test_public/ground_truth/bad/004_regular_mask.png
930,defect,1,wallplugs,004,shift_1,wallplugs/test_public/bad/004_shift_1.png,wallplugs/test_public/ground_truth/bad/004_shift_1_mask.png
931,defect,1,wallplugs,004,shift_2,wallplugs/test_public/bad/004_shift_2.png,wallplugs/test_public/ground_truth/bad/004_shift_2_mask.png
932,defect,1,wallplugs,004,shift_3,wallplugs/test_public/bad/004_shift_3.png,wallplugs/test_public/ground_truth/bad/004_shift_3_mask.png
933,defect,1,wallplugs,004,underexposed,wallplugs/test_public/bad/004_underexposed.png,wallplugs/test_public/ground_truth/bad/004_underexposed_mask.png
934,defect,1,wallplugs,005,overexposed,wallplugs/test_public/bad/005_overexposed.png,wallplugs/test_public/ground_truth/bad/005_overexposed_mask.png
935,defect,1,wallplugs,005,regular,wallplugs/test_public/bad/005_regular.png,wallplugs/test_public/ground_truth/bad/005_regular_mask.png
936,defect,1,wallplugs,005,shift_1,wallplugs/test_public/bad/005_shift_1.png,wallplugs/test_public/ground_truth/bad/005_shift_1_mask.png
937,defect,1,wallplugs,005,shift_2,wallplugs/test_public/bad/005_shift_2.png,wallplugs/test_public/ground_truth/bad/005_shift_2_mask.png
938,defect,1,wallplugs,005,shift_3,wallplugs/test_public/bad/005_shift_3.png,wallplugs/test_public/ground_truth/bad/005_shift_3_mask.png
939,defect,1,wallplugs,005,underexposed,wallplugs/test_public/bad/005_underexposed.png,wallplugs/test_public/ground_truth/bad/005_underexposed_mask.png
940,defect,1,wallplugs,006,overexposed,wallplugs/test_public/bad/006_overexposed.png,wallplugs/test_public/ground_truth/bad/006_overexposed_mask.png
941,defect,1,wallplugs,006,regular,wallplugs/test_public/bad/006_regular.png,wallplugs/test_public/ground_truth/bad/006_regular_mask.png
942,defect,1,wallplugs,006,shift_1,wallplugs/test_public/bad/006_shift_1.png,wallplugs/test_public/ground_truth/bad/006_shift_1_mask.png
943,defect,1,wallplugs,006,shift_2,wallplugs/test_public/bad/006_shift_2.png,wallplugs/test_public/ground_truth/bad/006_shift_2_mask.png
944,defect,1,wallplugs,006,shift_3,wallplugs/test_public/bad/006_shift_3.png,wallplugs/test_public/ground_truth/bad/006_shift_3_mask.png
945,defect,1,wallplugs,006,underexposed,wallplugs/test_public/bad/006_underexposed.png,wallplugs/test_public/ground_truth/bad/006_underexposed_mask.png
946,defect,1,wallplugs,007,overexposed,wallplugs/test_public/bad/007_overexposed.png,wallplugs/test_public/ground_truth/bad/007_overexposed_mask.png
947,defect,1,wallplugs,007,regular,wallplugs/test_public/bad/007_regular.png,wallplugs/test_public/ground_truth/bad/007_regular_mask.png
948,defect,1,wallplugs,007,shift_1,wallplugs/test_public/bad/007_shift_1.png,wallplugs/test_public/ground_truth/bad/007_shift_1_mask.png
949,defect,1,wallplugs,007,shift_2,wallplugs/test_public/bad/007_shift_2.png,wallplugs/test_public/ground_truth/bad/007_shift_2_mask.png
950,defect,1,wallplugs,007,shift_3,wallplugs/test_public/bad/007_shift_3.png,wallplugs/test_public/ground_truth/bad/007_shift_3_mask.png
951,defect,1,wallplugs,007,underexposed,wallplugs/test_public/bad/007_underexposed.png,wallplugs/test_public/ground_truth/bad/007_underexposed_mask.png
952,defect,1,wallplugs,008,overexposed,wallplugs/test_public/bad/008_overexposed.png,wallplugs/test_public/ground_truth/bad/008_overexposed_mask.png
953,defect,1,wallplugs,008,regular,wallplugs/test_public/bad/008_regular.png,wallplugs/test_public/ground_truth/bad/008_regular_mask.png
954,defect,1,wallplugs,008,shift_1,wallplugs/test_public/bad/008_shift_1.png,wallplugs/test_public/ground_truth/bad/008_shift_1_mask.png
955,defect,1,wallplugs,008,shift_2,wallplugs/test_public/bad/008_shift_2.png,wallplugs/test_public/ground_truth/bad/008_shift_2_mask.png
956,defect,1,wallplugs,008,shift_3,wallplugs/test_public/bad/008_shift_3.png,wallplugs/test_public/ground_truth/bad/008_shift_3_mask.png
957,defect,1,wallplugs,008,underexposed,wallplugs/test_public/bad/008_underexposed.png,wallplugs/test_public/ground_truth/bad/008_underexposed_mask.png
958,defect,1,wallplugs,009,overexposed,wallplugs/test_public/bad/009_overexposed.png,wallplugs/test_public/ground_truth/bad/009_overexposed_mask.png
959,defect,1,wallplugs,009,regular,wallplugs/test_public/bad/009_regular.png,wallplugs/test_public/ground_truth/bad/009_regular_mask.png
960,defect,1,wallplugs,009,shift_1,wallplugs/test_public/bad/009_shift_1.png,wallplugs/test_public/ground_truth/bad/009_shift_1_mask.png
961,defect,1,wallplugs,009,shift_2,wallplugs/test_public/bad/009_shift_2.png,wallplugs/test_public/ground_truth/bad/009_shift_2_mask.png
962,defect,1,wallplugs,009,shift_3,wallplugs/test_public/bad/009_shift_3.png,wallplugs/test_public/ground_truth/bad/009_shift_3_mask.png
963,defect,1,wallplugs,009,underexposed,wallplugs/test_public/bad/009_underexposed.png,wallplugs/test_public/ground_truth/bad/009_underexposed_mask.png
964,defect,1,wallplugs,010,overexposed,wallplugs/test_public/bad/010_overexposed.png,wallplugs/test_public/ground_truth/bad/010_overexposed_mask.png
965,defect,1,wallplugs,010,regular,wallplugs/test_public/bad/010_regular.png,wallplugs/test_public/ground_truth/bad/010_regular_mask.png
966,defect,1,wallplugs,010,shift_1,wallplugs/test_public/bad/010_shift_1.png,wallplugs/test_public/ground_truth/bad/010_shift_1_mask.png
967,defect,1,wallplugs,010,shift_2,wallplugs/test_public/bad/010_shift_2.png,wallplugs/test_public/ground_truth/bad/010_shift_2_mask.png
968,defect,1,wallplugs,010,shift_3,wallplugs/test_public/bad/010_shift_3.png,wallplugs/test_public/ground_truth/bad/010_shift_3_mask.png
969,defect,1,wallplugs,010,underexposed,wallplugs/test_public/bad/010_underexposed.png,wallplugs/test_public/ground_truth/bad/010_underexposed_mask.png
970,defect,1,wallplugs,011,overexposed,wallplugs/test_public/bad/011_overexposed.png,wallplugs/test_public/ground_truth/bad/011_overexposed_mask.png
971,defect,1,wallplugs,011,regular,wallplugs/test_public/bad/011_regular.png,wallplugs/test_public/ground_truth/bad/011_regular_mask.png
972,defect,1,wallplugs,011,shift_1,wallplugs/test_public/bad/011_shift_1.png,wallplugs/test_public/ground_truth/bad/011_shift_1_mask.png
973,defect,1,wallplugs,011,shift_2,wallplugs/test_public/bad/011_shift_2.png,wallplugs/test_public/ground_truth/bad/011_shift_2_mask.png
974,defect,1,wallplugs,011,shift_3,wallplugs/test_public/bad/011_shift_3.png,wallplugs/test_public/ground_truth/bad/011_shift_3_mask.png
975,defect,1,wallplugs,011,underexposed,wallplugs/test_public/bad/011_underexposed.png,wallplugs/test_public/ground_truth/bad/011_underexposed_mask.png
976,defect,1,wallplugs,012,overexposed,wallplugs/test_public/bad/012_overexposed.png,wallplugs/test_public/ground_truth/bad/012_overexposed_mask.png
977,defect,1,wallplugs,012,regular,wallplugs/test_public/bad/012_regular.png,wallplugs/test_public/ground_truth/bad/012_regular_mask.png
978,defect,1,wallplugs,012,shift_1,wallplugs/test_public/bad/012_shift_1.png,wallplugs/test_public/ground_truth/bad/012_shift_1_mask.png
979,defect,1,wallplugs,012,shift_2,wallplugs/test_public/bad/012_shift_2.png,wallplugs/test_public/ground_truth/bad/012_shift_2_mask.png
980,defect,1,wallplugs,012,shift_3,wallplugs/test_public/bad/012_shift_3.png,wallplugs/test_public/ground_truth/bad/012_shift_3_mask.png
981,defect,1,wallplugs,012,underexposed,wallplugs/test_public/bad/012_underexposed.png,wallplugs/test_public/ground_truth/bad/012_underexposed_mask.png
982,defect,1,wallplugs,013,overexposed,wallplugs/test_public/bad/013_overexposed.png,wallplugs/test_public/ground_truth/bad/013_overexposed_mask.png
983,defect,1,wallplugs,013,regular,wallplugs/test_public/bad/013_regular.png,wallplugs/test_public/ground_truth/bad/013_regular_mask.png
984,defect,1,wallplugs,013,shift_1,wallplugs/test_public/bad/013_shift_1.png,wallplugs/test_public/ground_truth/bad/013_shift_1_mask.png
985,defect,1,wallplugs,013,shift_2,wallplugs/test_public/bad/013_shift_2.png,wallplugs/test_public/ground_truth/bad/013_shift_2_mask.png
986,defect,1,wallplugs,013,shift_3,wallplugs/test_public/bad/013_shift_3.png,wallplugs/test_public/ground_truth/bad/013_shift_3_mask.png
987,defect,1,wallplugs,013,underexposed,wallplugs/test_public/bad/013_underexposed.png,wallplugs/test_public/ground_truth/bad/013_underexposed_mask.png
988,defect,1,wallplugs,014,overexposed,wallplugs/test_public/bad/014_overexposed.png,wallplugs/test_public/ground_truth/bad/014_overexposed_mask.png
989,defect,1,wallplugs,014,regular,wallplugs/test_public/bad/014_regular.png,wallplugs/test_public/ground_truth/bad/014_regular_mask.png
990,defect,1,wallplugs,014,shift_1,wallplugs/test_public/bad/014_shift_1.png,wallplugs/test_public/ground_truth/bad/014_shift_1_mask.png
991,defect,1,wallplugs,014,shift_2,wallplugs/test_public/bad/014_shift_2.png,wallplugs/test_public/ground_truth/bad/014_shift_2_mask.png
