dataset,category,batch_idx,item_idx,image_path,mask_path,gt_label,pred_label,pred_score,x1,y1,x2,y2,area,mean_score,max_score,threshold,map_min,map_max,map_mean,candidate_rank,candidate_available,crop_path,crop_x1,crop_y1,crop_x2,crop_y2,image_width,image_height,error,gt_binary,image_path_resolved,crop_path_resolved,clip_backend,full_normal_score,full_anomaly_score,full_vlm_margin,crop_normal_score,crop_anomaly_score,crop_vlm_margin
MVTec AD 2,vial,6,3,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000467_014_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000467_014_shift_1.png,True,True,0.545425295829773,568,691,879,1223,80830,0.9417973160743712,1.0,0.8784313797950745,0.0,1.0,0.2276997119188308,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000467_014_shift_1_cand1.png,505,628,942,1286,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000467_014_shift_1.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000467_014_shift_1_cand1.png,open_clip:ViT-B-32/openai,0.2958928346633911,0.29189106822013855,-0.0040017664432525635,0.2626926302909851,0.26650017499923706,0.003807544708251953
MVTec AD 2,vial,6,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000470_014_shift_4.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000470_014_shift_4.png,True,True,0.5450637936592102,568,691,878,1210,80597,0.9480028748512268,1.0,0.886274516582489,0.0,1.0,0.2318390905857086,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000470_014_shift_4_cand1.png,506,629,940,1272,1400,1900,,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000470_014_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000470_014_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.29967358708381653,0.29650115966796875,-0.0031724274158477783,0.26746025681495667,0.26978302001953125,0.002322763204574585
MVTec AD 2,vial,6,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000337_000_shift_4.png,,False,False,0.4397254884243011,619,941,866,1512,77318,0.9138875007629396,1.0,0.8784313797950745,0.0,1.0,0.2151687741279602,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000337_000_shift_4_cand1.png,551,873,934,1580,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000337_000_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000337_000_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.25545158982276917,0.24982108175754547,-0.005630508065223694,0.24958635866641998,0.24667644500732422,-0.002909913659095764
MVTec AD 2,vial,6,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000337_000_shift_4.png,,False,False,0.4397254884243011,580,807,617,915,2834,0.8865000009536743,0.8980392217636108,0.8784313797950745,0.0,1.0,0.2151687741279602,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000337_000_shift_4_cand2.png,568,795,629,927,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000337_000_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000337_000_shift_4_cand2.png,open_clip:ViT-B-32/openai,0.25545158982276917,0.24982108175754547,-0.005630508065223694,0.2651040554046631,0.27015185356140137,0.005047798156738281
MVTec AD 2,vial,6,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000338_000_underexposed.png,,False,True,0.708381175994873,923,1366,1201,1772,61800,0.9398981928825378,1.0,0.8823529481887817,0.0,1.0,0.3916106224060058,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000338_000_underexposed_cand1.png,875,1318,1249,1820,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000338_000_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000338_000_underexposed_cand1.png,open_clip:ViT-B-32/openai,0.26659348607063293,0.26286450028419495,-0.0037289857864379883,0.24953705072402954,0.24437810480594635,-0.005158945918083191
MVTec AD 2,vial,6,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000338_000_underexposed.png,,False,True,0.708381175994873,1044,712,1112,852,7429,0.9001237750053406,0.9215686321258544,0.8823529481887817,0.0,1.0,0.3916106224060058,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000338_000_underexposed_cand2.png,1028,696,1128,868,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000338_000_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000338_000_underexposed_cand2.png,open_clip:ViT-B-32/openai,0.26659348607063293,0.26286450028419495,-0.0037289857864379883,0.2265218049287796,0.22015196084976196,-0.006369844079017639
MVTec AD 2,vial,6,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000338_000_underexposed.png,,False,True,0.708381175994873,1176,757,1296,905,8768,0.8878452181816101,0.8980392217636108,0.8823529481887817,0.0,1.0,0.3916106224060058,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000338_000_underexposed_cand3.png,1159,740,1313,922,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000338_000_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000338_000_underexposed_cand3.png,open_clip:ViT-B-32/openai,0.26659348607063293,0.26286450028419495,-0.0037289857864379883,0.23856575787067413,0.23480507731437683,-0.0037606805562973022
MVTec AD 2,vial,6,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000339_001_overexposed.png,,False,False,0.355534553527832,619,747,846,1165,75161,0.9299352169036864,1.0,0.8627451062202454,0.0,1.0,0.3603515923023224,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000339_001_overexposed_cand1.png,569,697,896,1215,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000339_001_overexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000339_001_overexposed_cand1.png,open_clip:ViT-B-32/openai,0.2837686240673065,0.28239497542381287,-0.0013736486434936523,0.2776925265789032,0.2826271057128906,0.004934579133987427
MVTec AD 2,vial,6,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000339_001_overexposed.png,,False,False,0.355534553527832,170,1596,241,1707,4378,0.8679619431495667,0.8745098114013672,0.8627451062202454,0.0,1.0,0.3603515923023224,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000339_001_overexposed_cand2.png,157,1583,254,1720,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000339_001_overexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000339_001_overexposed_cand2.png,open_clip:ViT-B-32/openai,0.2837686240673065,0.28239497542381287,-0.0013736486434936523,0.23519836366176605,0.2318219244480133,-0.0033764392137527466
MVTec AD 2,vial,7,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000340_001_regular.png,,False,False,0.3137954175472259,616,741,847,1174,78584,0.9399092197418212,1.0,0.8666666746139526,0.0,1.0,0.1827239841222763,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000340_001_regular_cand1.png,565,690,898,1225,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000340_001_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000340_001_regular_cand1.png,open_clip:ViT-B-32/openai,0.2826656997203827,0.2793811559677124,-0.003284543752670288,0.2778865396976471,0.28281834721565247,0.004931807518005371
MVTec AD 2,vial,7,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000340_001_regular.png,,False,False,0.3137954175472259,649,1542,683,1612,1837,0.8746997714042664,0.886274516582489,0.8666666746139526,0.0,1.0,0.1827239841222763,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000340_001_regular_cand2.png,641,1534,691,1620,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000340_001_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000340_001_regular_cand2.png,open_clip:ViT-B-32/openai,0.2826656997203827,0.2793811559677124,-0.003284543752670288,0.23841975629329681,0.23390743136405945,-0.004512324929237366
MVTec AD 2,vial,7,1,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000342_001_shift_2.png,,False,False,0.3114901185035705,616,740,848,1174,78612,0.9347207546234132,1.0,0.8627451062202454,0.0,1.0,0.2268768548965454,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000342_001_shift_2_cand1.png,564,688,900,1226,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000342_001_shift_2.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000342_001_shift_2_cand1.png,open_clip:ViT-B-32/openai,0.2845316529273987,0.2817419469356537,-0.002789705991744995,0.27567291259765625,0.28000783920288086,0.004334926605224609
MVTec AD 2,vial,7,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000344_001_shift_4.png,,False,True,0.5065314173698425,624,764,869,1207,79913,0.8483691811561584,1.0,0.7372549176216125,0.0,1.0,0.1645603328943252,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000344_001_shift_4_cand1.png,571,711,922,1260,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000344_001_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000344_001_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.2829139828681946,0.28089869022369385,-0.0020152926445007324,0.27247291803359985,0.2778750956058502,0.005402177572250366
MVTec AD 2,vial,7,3,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000346_002_overexposed.png,,False,True,0.5333778858184814,588,965,792,1612,81347,0.9028567671775818,1.0,0.8392156958580017,0.0,1.0,0.3091497421264648,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000346_002_overexposed_cand1.png,511,888,869,1689,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000346_002_overexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000346_002_overexposed_cand1.png,open_clip:ViT-B-32/openai,0.25551971793174744,0.24925552308559418,-0.006264194846153259,0.25151780247688293,0.2561264634132385,0.004608660936355591
MVTec AD 2,vial,7,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000347_002_regular.png,,False,False,0.4872967004776001,582,967,791,1603,79941,0.916238009929657,1.0,0.843137264251709,0.0,1.0,0.2060582190752029,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000347_002_regular_cand1.png,506,891,867,1679,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000347_002_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000347_002_regular_cand1.png,open_clip:ViT-B-32/openai,0.2516622841358185,0.244526669383049,-0.00713561475276947,0.2511977553367615,0.25456857681274414,0.003370821475982666
MVTec AD 2,vial,7,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000350_002_shift_3.png,,False,False,0.4785598516464233,581,980,784,1596,80940,0.9217422604560852,1.0,0.8509804010391235,0.0,1.0,0.2067139744758606,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000350_002_shift_3_cand1.png,508,907,857,1669,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000350_002_shift_3.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000350_002_shift_3_cand1.png,open_clip:ViT-B-32/openai,0.2513238787651062,0.24425743520259857,-0.007066443562507629,0.23859158158302307,0.2412331998348236,0.002641618251800537
MVTec AD 2,vial,7,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000351_002_shift_4.png,,False,True,0.5394501090049744,588,982,803,1497,79823,0.898112952709198,1.0,0.8196078538894653,0.0,1.0,0.1930662542581558,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000351_002_shift_4_cand1.png,527,921,864,1558,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000351_002_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000351_002_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.25076061487197876,0.24443532526493073,-0.006325289607048035,0.2485082596540451,0.2577477693557739,0.00923950970172882
MVTec AD 2,vial,7,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000352_002_underexposed.png,,False,True,0.7277604341506958,846,1329,1198,1764,74043,0.9420448541641236,1.0,0.901960790157318,0.0,1.0,0.4122968018054962,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000352_002_underexposed_cand1.png,794,1277,1250,1816,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000352_002_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000352_002_underexposed_cand1.png,open_clip:ViT-B-32/openai,0.259765625,0.25407469272613525,-0.005690932273864746,0.2505311667919159,0.2500140070915222,-0.0005171597003936768
MVTec AD 2,vial,7,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000352_002_underexposed.png,,False,True,0.7277604341506958,999,727,1060,868,5865,0.909166693687439,0.9176470637321472,0.901960790157318,0.0,1.0,0.4122968018054962,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000352_002_underexposed_cand2.png,983,711,1076,884,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000352_002_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000352_002_underexposed_cand2.png,open_clip:ViT-B-32/openai,0.259765625,0.25407469272613525,-0.005690932273864746,0.22646492719650269,0.22015754878520966,-0.00630737841129303
MVTec AD 2,vial,8,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000353_003_overexposed.png,,False,True,0.6488415598869324,539,696,788,1240,80440,0.8352048993110657,1.0,0.7450980544090271,0.0,1.0,0.2953089773654938,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000353_003_overexposed_cand1.png,474,631,853,1305,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000353_003_overexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000353_003_overexposed_cand1.png,open_clip:ViT-B-32/openai,0.28243839740753174,0.2820533812046051,-0.00038501620292663574,0.26096343994140625,0.26960498094558716,0.008641541004180908
MVTec AD 2,vial,8,1,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000355_003_shift_1.png,,False,True,0.5985737442970276,549,687,820,1237,80471,0.8708747029304504,1.0,0.7843137383460999,0.0,1.0,0.1713370084762573,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000355_003_shift_1_cand1.png,483,621,886,1303,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000355_003_shift_1.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000355_003_shift_1_cand1.png,open_clip:ViT-B-32/openai,0.27525389194488525,0.27321892976760864,-0.0020349621772766113,0.2651798725128174,0.2739052176475525,0.008725345134735107
MVTec AD 2,vial,8,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000361_004_regular.png,,False,False,0.3565844297409057,656,1245,842,1559,37829,0.8650117516517639,1.0,0.7686274647712708,0.0,1.0,0.1777771562337875,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000361_004_regular_cand1.png,619,1208,879,1596,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000361_004_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000361_004_regular_cand1.png,open_clip:ViT-B-32/openai,0.28880470991134644,0.28524458408355713,-0.0035601258277893066,0.2879626154899597,0.29299673438072205,0.005034118890762329
MVTec AD 2,vial,8,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000361_004_regular.png,,False,False,0.3565844297409057,551,720,715,1230,38023,0.8105912208557129,0.901960790157318,0.7686274647712708,0.0,1.0,0.1777771562337875,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000361_004_regular_cand2.png,490,659,776,1291,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000361_004_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000361_004_regular_cand2.png,open_clip:ViT-B-32/openai,0.28880470991134644,0.28524458408355713,-0.0035601258277893066,0.2509797215461731,0.2551208734512329,0.0041411519050598145
MVTec AD 2,vial,8,2,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000361_004_regular.png,,False,False,0.3565844297409057,721,646,791,747,5451,0.7858900427818298,0.8078431487083435,0.7686274647712708,0.0,1.0,0.1777771562337875,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000361_004_regular_cand3.png,709,634,803,759,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000361_004_regular.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000361_004_regular_cand3.png,open_clip:ViT-B-32/openai,0.28880470991134644,0.28524458408355713,-0.0035601258277893066,0.2501944303512573,0.24913005530834198,-0.0010643750429153442
MVTec AD 2,vial,8,3,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000363_004_shift_2.png,,False,False,0.3552137613296509,658,1254,840,1558,35413,0.8746179342269897,1.0,0.7843137383460999,0.0,1.0,0.2167765796184539,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000363_004_shift_2_cand1.png,622,1218,876,1594,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000363_004_shift_2.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000363_004_shift_2_cand1.png,open_clip:ViT-B-32/openai,0.2872985601425171,0.283313125371933,-0.0039854347705841064,0.2902291417121887,0.2964215576648712,0.006192415952682495
MVTec AD 2,vial,8,3,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000363_004_shift_2.png,,False,False,0.3552137613296509,554,740,712,1230,38743,0.8241432309150696,0.9058823585510254,0.7843137383460999,0.0,1.0,0.2167765796184539,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000363_004_shift_2_cand2.png,496,682,770,1288,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000363_004_shift_2.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000363_004_shift_2_cand2.png,open_clip:ViT-B-32/openai,0.2872985601425171,0.283313125371933,-0.0039854347705841064,0.2733503580093384,0.27828875184059143,0.004938393831253052
MVTec AD 2,vial,8,3,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000363_004_shift_2.png,,False,False,0.3552137613296509,726,651,800,764,6140,0.8056556582450867,0.8313725590705872,0.7843137383460999,0.0,1.0,0.2167765796184539,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000363_004_shift_2_cand3.png,713,638,813,777,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000363_004_shift_2.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000363_004_shift_2_cand3.png,open_clip:ViT-B-32/openai,0.2872985601425171,0.283313125371933,-0.0039854347705841064,0.2381047010421753,0.23688189685344696,-0.0012228041887283325
MVTec AD 2,vial,8,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000364_004_shift_3.png,,False,False,0.3560581803321838,659,1259,839,1554,33914,0.8756367564201355,1.0,0.7843137383460999,0.0,1.0,0.182711660861969,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000364_004_shift_3_cand1.png,624,1224,874,1589,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000364_004_shift_3.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000364_004_shift_3_cand1.png,open_clip:ViT-B-32/openai,0.28897762298583984,0.2852665185928345,-0.003711104393005371,0.2843741774559021,0.2901304364204407,0.005756258964538574
MVTec AD 2,vial,8,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000364_004_shift_3.png,,False,False,0.3560581803321838,547,737,702,1231,42075,0.8449416756629944,0.9607843160629272,0.7843137383460999,0.0,1.0,0.182711660861969,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000364_004_shift_3_cand2.png,488,678,761,1290,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000364_004_shift_3.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000364_004_shift_3_cand2.png,open_clip:ViT-B-32/openai,0.28897762298583984,0.2852665185928345,-0.003711104393005371,0.2773555517196655,0.2831084430217743,0.005752891302108765
MVTec AD 2,vial,8,4,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000364_004_shift_3.png,,False,False,0.3560581803321838,723,633,797,751,6180,0.8015888929367065,0.8235294222831726,0.7843137383460999,0.0,1.0,0.182711660861969,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000364_004_shift_3_cand3.png,709,619,811,765,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000364_004_shift_3.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000364_004_shift_3_cand3.png,open_clip:ViT-B-32/openai,0.28897762298583984,0.2852665185928345,-0.003711104393005371,0.2477247714996338,0.24753788113594055,-0.0001868903636932373
MVTec AD 2,vial,8,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000365_004_shift_4.png,,False,False,0.3591472506523132,732,965,835,1188,16488,0.9155507683753968,1.0,0.8549019694328308,0.0,1.0,0.2053228169679641,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000365_004_shift_4_cand1.png,706,939,861,1214,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000365_004_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000365_004_shift_4_cand1.png,open_clip:ViT-B-32/openai,0.2870820164680481,0.28331077098846436,-0.0037712454795837402,0.28484511375427246,0.2891136109828949,0.0042684972286224365
MVTec AD 2,vial,8,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000365_004_shift_4.png,,False,False,0.3591472506523132,676,1297,824,1531,21287,0.9125293493270874,0.9921568632125854,0.8549019694328308,0.0,1.0,0.2053228169679641,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000365_004_shift_4_cand2.png,648,1269,852,1559,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000365_004_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000365_004_shift_4_cand2.png,open_clip:ViT-B-32/openai,0.2870820164680481,0.28331077098846436,-0.0037712454795837402,0.2681237757205963,0.2740303874015808,0.005906611680984497
MVTec AD 2,vial,8,5,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000365_004_shift_4.png,,False,False,0.3591472506523132,557,940,660,1198,18834,0.9051553010940552,0.9882352948188782,0.8549019694328308,0.0,1.0,0.2053228169679641,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000365_004_shift_4_cand3.png,527,910,690,1228,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000365_004_shift_4.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000365_004_shift_4_cand3.png,open_clip:ViT-B-32/openai,0.2870820164680481,0.28331077098846436,-0.0037712454795837402,0.2465410679578781,0.24726147949695587,0.0007204115390777588
MVTec AD 2,vial,8,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000366_004_underexposed.png,,False,True,0.779852032661438,893,1418,1211,1775,70685,0.9172683954238892,1.0,0.8588235378265381,0.0,1.0,0.3510194420814514,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000366_004_underexposed_cand1.png,851,1376,1253,1817,1400,1900,,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/test/good/000366_004_underexposed.png,/root/private_data/iad-vlm-anomaly/results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/good/000366_004_underexposed_cand1.png,open_clip:ViT-B-32/openai,0.2976301908493042,0.2960672676563263,-0.0015629231929779053,0.253669798374176,0.2483229786157608,-0.005346819758415222
