dataset,category,source_split,source_image_path,source_mask_path,is_anomaly,anomaly_type,target_subset,target_label,target_image_path,target_mask_path,has_target_mask
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/005_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/005_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000404_005_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000404_005_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/005_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/005_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000405_005_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000405_005_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/005_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/005_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000406_005_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000406_005_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/005_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/005_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000407_005_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000407_005_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/005_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/005_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000408_005_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000408_005_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/006_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/006_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000409_006_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000409_006_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/006_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/006_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000410_006_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000410_006_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/006_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/006_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000411_006_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000411_006_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/006_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/006_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000412_006_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000412_006_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/006_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/006_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000413_006_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000413_006_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/006_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/006_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000414_006_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000414_006_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/006_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/006_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000415_006_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000415_006_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/007_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/007_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000416_007_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000416_007_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/007_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/007_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000417_007_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000417_007_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/007_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/007_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000418_007_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000418_007_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/007_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/007_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000419_007_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000419_007_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/007_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/007_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000420_007_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000420_007_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/007_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/007_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000421_007_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000421_007_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/007_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/007_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000422_007_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000422_007_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/008_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/008_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000423_008_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000423_008_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/008_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/008_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000424_008_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000424_008_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/008_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/008_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000425_008_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000425_008_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/008_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/008_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000426_008_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000426_008_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/008_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/008_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000427_008_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000427_008_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/008_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/008_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000428_008_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000428_008_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/008_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/008_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000429_008_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000429_008_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/009_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/009_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000430_009_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000430_009_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/009_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/009_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000431_009_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000431_009_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/009_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/009_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000432_009_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000432_009_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/009_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/009_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000433_009_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000433_009_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/009_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/009_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000434_009_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000434_009_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/009_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/009_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000435_009_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000435_009_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/009_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/009_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000436_009_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000436_009_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/010_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/010_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000437_010_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000437_010_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/010_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/010_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000438_010_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000438_010_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/010_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/010_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000439_010_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000439_010_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/010_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/010_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000440_010_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000440_010_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/010_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/010_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000441_010_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000441_010_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/010_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/010_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000442_010_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000442_010_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/010_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/010_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000443_010_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000443_010_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/011_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/011_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000444_011_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000444_011_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/011_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/011_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000445_011_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000445_011_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/011_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/011_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000446_011_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000446_011_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/011_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/011_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000447_011_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000447_011_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/011_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/011_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000448_011_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000448_011_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/011_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/011_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000449_011_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000449_011_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/011_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/011_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000450_011_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000450_011_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/012_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/012_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000451_012_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000451_012_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/012_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/012_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000452_012_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000452_012_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/012_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/012_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000453_012_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000453_012_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/012_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/012_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000454_012_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000454_012_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/012_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/012_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000455_012_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000455_012_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/012_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/012_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000456_012_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000456_012_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/012_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/012_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000457_012_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000457_012_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/013_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/013_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000458_013_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000458_013_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/013_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/013_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000459_013_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000459_013_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/013_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/013_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000460_013_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000460_013_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/013_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/013_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000461_013_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000461_013_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/013_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/013_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000462_013_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000462_013_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/013_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/013_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000463_013_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000463_013_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/013_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/013_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000464_013_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000464_013_underexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/014_overexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/014_overexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000465_014_overexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000465_014_overexposed.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/014_regular.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/014_regular_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000466_014_regular.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000466_014_regular.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/014_shift_1.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/014_shift_1_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000467_014_shift_1.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000467_014_shift_1.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/014_shift_2.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/014_shift_2_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000468_014_shift_2.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000468_014_shift_2.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/014_shift_3.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/014_shift_3_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000469_014_shift_3.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000469_014_shift_3.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/014_shift_4.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/014_shift_4_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000470_014_shift_4.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000470_014_shift_4.png,True
MVTec AD 2,vial,test_public,datasets/MVTec_AD_2/vial/test_public/bad/014_underexposed.png,datasets/MVTec_AD_2/vial/test_public/ground_truth/bad/014_underexposed_mask.png,1,bad,test,bad,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000471_014_underexposed.png,datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000471_014_underexposed.png,True
