dataset,category,batch_idx,item_idx,candidate_rank,image_path,mask_path,gt_label,pred_label,pred_score,image_width,image_height,anomaly_map_height,anomaly_map_width,map_x1,map_y1,map_x2,map_y2,map_area,candidate_score_max,candidate_score_mean,candidate_score_sum,bbox_x1,bbox_y1,bbox_x2,bbox_y2,context_1p50_x1,context_1p50_y1,context_1p50_x2,context_1p50_y2,tight_crop_path,context_1p50_crop_path,tight_gt_mask_pixels,tight_candidate_mask_pixels,tight_candidate_covers_gt_ratio,tight_candidate_mask_density,context_gt_mask_pixels,context_candidate_mask_pixels,context_candidate_covers_gt_ratio,context_candidate_mask_density,gt_binary,patchcore_score,clip_backend,tight_normal_score,tight_anomaly_score,tight_vlm_margin,context_normal_score,context_anomaly_score,context_vlm_margin
MVTec AD 2,fabric,4,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000571_012_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000571_012_shift_2.png,True,True,0.63175368309021,2448,2048,256,256,214,94,242,134,940,1.0,0.8911487460136414,837.6798095703125,2046,752,2315,1072,1642,272,2448,1552,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000571_012_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000571_012_shift_2_cand00_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.63175368309021,open_clip:ViT-B-32/openai,0.2711573541164398,0.2818032205104828,0.010645866394042969,0.29607143998146057,0.30243387818336487,0.006362438201904297
MVTec AD 2,fabric,4,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000571_012_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000571_012_shift_2.png,True,True,0.63175368309021,2448,2048,256,256,199,224,224,245,371,0.9037899374961852,0.8451915383338928,313.5660705566406,1902,1792,2142,1960,1542,1540,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000571_012_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000571_012_shift_2_cand01_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.63175368309021,open_clip:ViT-B-32/openai,0.29642900824546814,0.30978143215179443,0.013352423906326294,0.28593191504478455,0.2993364632129669,0.013404548168182373
MVTec AD 2,fabric,4,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000572_012_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000572_012_shift_3.png,True,True,0.6104416251182556,2448,2048,256,256,214,95,242,134,882,1.0,0.8980468511581421,792.0773315429688,2046,760,2315,1072,1642,292,2448,1540,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000572_012_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000572_012_shift_3_cand00_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.6104416251182556,open_clip:ViT-B-32/openai,0.2692193388938904,0.28170302510261536,0.012483686208724976,0.2975120544433594,0.30464041233062744,0.007128357887268066
MVTec AD 2,fabric,4,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000572_012_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000572_012_shift_3.png,True,True,0.6104416251182556,2448,2048,256,256,199,224,224,245,381,0.9128621816635132,0.8518749475479126,324.5643615722656,1902,1792,2142,1960,1542,1540,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000572_012_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000572_012_shift_3_cand01_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.6104416251182556,open_clip:ViT-B-32/openai,0.28926631808280945,0.3041146695613861,0.01484835147857666,0.28769949078559875,0.3006848692893982,0.012985378503799438
MVTec AD 2,fabric,4,6,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000572_012_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000572_012_shift_3.png,True,True,0.6104416251182556,2448,2048,256,256,196,195,205,204,48,0.8168169260025024,0.8096758723258972,38.86444091796875,1874,1560,1961,1632,1744,1452,2091,1740,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000572_012_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000572_012_shift_3_cand02_context_1.50.png,4991.0,0.0,0.0,0.0,4991.0,0.0,0.0,0.0,1,0.6104416251182556,open_clip:ViT-B-32/openai,0.28155267238616943,0.29502880573272705,0.013476133346557617,0.27460411190986633,0.28833311796188354,0.013729006052017212
MVTec AD 2,fabric,4,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000574_013_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000574_013_overexposed.png,True,True,0.8032044172286987,2448,2048,256,256,150,228,193,252,649,1.0,0.8917660713195801,578.7561645507812,1434,1824,1846,2016,816,1536,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000574_013_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000574_013_overexposed_cand00_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8032044172286987,open_clip:ViT-B-32/openai,0.2742427587509155,0.28405246138572693,0.009809702634811401,0.2682779133319855,0.2793309688568115,0.01105305552482605
MVTec AD 2,fabric,4,7,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000574_013_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000574_013_overexposed.png,True,True,0.8032044172286987,2448,2048,256,256,219,223,244,244,415,0.895865261554718,0.8600703477859497,356.92919921875,2094,1784,2334,1952,1734,1532,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000574_013_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000574_013_overexposed_cand01_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8032044172286987,open_clip:ViT-B-32/openai,0.2889381945133209,0.29727903008461,0.008340835571289062,0.27902525663375854,0.290537029504776,0.011511772871017456
MVTec AD 2,fabric,4,7,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000574_013_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000574_013_overexposed.png,True,True,0.8032044172286987,2448,2048,256,256,149,22,168,35,163,0.8521217703819275,0.834983766078949,136.10235595703125,1424,176,1607,280,1150,20,1881,436,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000574_013_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000574_013_overexposed_cand02_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8032044172286987,open_clip:ViT-B-32/openai,0.2893963158130646,0.29793739318847656,0.008541077375411987,0.271687388420105,0.282660573720932,0.010973185300827026
MVTec AD 2,fabric,5,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000575_013_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000575_013_regular.png,True,True,0.7776567935943604,2448,2048,256,256,154,228,193,251,615,1.0,0.8950938582420349,550.4827270507812,1472,1824,1846,2008,911,1548,2407,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000575_013_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000575_013_regular_cand00_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.7776567935943604,open_clip:ViT-B-32/openai,0.26152974367141724,0.27086713910102844,0.009337395429611206,0.268304705619812,0.27869299054145813,0.010388284921646118
MVTec AD 2,fabric,5,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000575_013_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000575_013_regular.png,True,True,0.7776567935943604,2448,2048,256,256,218,222,244,244,440,0.9097527265548706,0.8672035932540894,381.569580078125,2084,1776,2334,1952,1709,1512,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000575_013_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000575_013_regular_cand01_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.7776567935943604,open_clip:ViT-B-32/openai,0.2848803699016571,0.2929670810699463,0.008086711168289185,0.27909815311431885,0.2881130576133728,0.009014904499053955
MVTec AD 2,fabric,5,0,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000575_013_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000575_013_regular.png,True,True,0.7776567935943604,2448,2048,256,256,150,22,168,34,139,0.850523054599762,0.8354358077049255,116.12557983398438,1434,176,1607,272,1174,32,1867,416,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000575_013_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000575_013_regular_cand02_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.7776567935943604,open_clip:ViT-B-32/openai,0.2840275168418884,0.2926902174949646,0.008662700653076172,0.27193599939346313,0.28274378180503845,0.010807782411575317
MVTec AD 2,fabric,5,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000576_013_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000576_013_shift_1.png,True,True,0.8099256753921509,2448,2048,256,256,147,227,197,252,761,1.0,0.8819338083267212,671.151611328125,1405,1816,1884,2016,687,1516,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000576_013_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000576_013_shift_1_cand00_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8099256753921509,open_clip:ViT-B-32/openai,0.26940301060676575,0.2779822051525116,0.00857919454574585,0.27740663290023804,0.2892507314682007,0.011844098567962646
MVTec AD 2,fabric,5,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000576_013_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000576_013_shift_1.png,True,True,0.8099256753921509,2448,2048,256,256,219,223,243,243,386,0.8789814114570618,0.8429465889930725,325.3773803710937,2094,1784,2324,1944,1749,1544,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000576_013_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000576_013_shift_1_cand01_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8099256753921509,open_clip:ViT-B-32/openai,0.279554158449173,0.28742969036102295,0.007875531911849976,0.27473804354667664,0.2832764685153961,0.008538424968719482
MVTec AD 2,fabric,5,1,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000576_013_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000576_013_shift_1.png,True,True,0.8099256753921509,2448,2048,256,256,118,22,125,29,42,0.827789306640625,0.8166884183883667,34.3009147644043,1128,176,1196,232,1026,92,1298,316,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000576_013_shift_1_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000576_013_shift_1_cand02_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8099256753921509,open_clip:ViT-B-32/openai,0.26825299859046936,0.2760013937950134,0.007748395204544067,0.2629998028278351,0.271826833486557,0.008827030658721924
MVTec AD 2,fabric,5,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000578_013_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000578_013_shift_3.png,True,True,0.8540365099906921,2448,2048,256,256,140,223,190,256,958,1.0,0.894495964050293,856.9271240234375,1338,1784,1817,2048,620,1388,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000578_013_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000578_013_shift_3_cand00_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8540365099906921,open_clip:ViT-B-32/openai,0.25920894742012024,0.27080127596855164,0.011592328548431396,0.28733956813812256,0.29307109117507935,0.005731523036956787
MVTec AD 2,fabric,5,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000578_013_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000578_013_shift_3.png,True,True,0.8540365099906921,2448,2048,256,256,96,22,112,33,118,0.8477448225021362,0.8267624974250793,97.55797576904295,918,176,1071,264,688,44,1301,396,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000578_013_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000578_013_shift_3_cand01_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8540365099906921,open_clip:ViT-B-32/openai,0.2787659466266632,0.28421181440353394,0.0054458677768707275,0.2680859863758087,0.2739412486553192,0.005855262279510498
MVTec AD 2,fabric,5,2,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000578_013_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000578_013_shift_3.png,True,True,0.8540365099906921,2448,2048,256,256,117,23,127,31,61,0.8406150937080383,0.8236650824546814,50.24356842041016,1118,184,1215,248,972,88,1361,344,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000578_013_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000578_013_shift_3_cand02_context_1.50.png,1127.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,1,0.8540365099906921,open_clip:ViT-B-32/openai,0.25716912746429443,0.2630896270275116,0.005920499563217163,0.2587631046772003,0.2676157057285309,0.008852601051330566
MVTec AD 2,fabric,5,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000580_014_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000580_014_overexposed.png,True,True,0.6636978387832642,2448,2048,256,256,6,209,35,246,721,1.0,0.9386054873466492,676.7345581054688,57,1672,335,1968,0,1228,752,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000580_014_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000580_014_overexposed_cand00_context_1.50.png,742.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,1,0.6636978387832642,open_clip:ViT-B-32/openai,0.28451672196388245,0.29778969287872314,0.013272970914840698,0.29388755559921265,0.30686721205711365,0.012979656457901001
MVTec AD 2,fabric,5,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000580_014_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000580_014_overexposed.png,True,True,0.6636978387832642,2448,2048,256,256,103,226,143,246,585,0.9670776724815368,0.91304212808609,534.129638671875,984,1808,1368,1968,408,1568,1944,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000580_014_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000580_014_overexposed_cand01_context_1.50.png,742.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,1,0.6636978387832642,open_clip:ViT-B-32/openai,0.2963156998157501,0.3042099177837372,0.00789421796798706,0.29364848136901855,0.3023815453052521,0.00873306393623352
MVTec AD 2,fabric,5,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000581_014_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000581_014_regular.png,True,True,0.631679117679596,2448,2048,256,256,7,209,36,246,739,1.0,0.94290429353714,696.8062744140625,66,1672,345,1968,0,1228,763,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000581_014_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000581_014_regular_cand00_context_1.50.png,742.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,1,0.631679117679596,open_clip:ViT-B-32/openai,0.28357455134391785,0.296494722366333,0.012920171022415161,0.29259631037712097,0.306387335062027,0.013791024684906006
MVTec AD 2,fabric,5,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000581_014_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000581_014_regular.png,True,True,0.631679117679596,2448,2048,256,256,105,228,142,246,477,0.9637632369995116,0.911335289478302,434.7069396972656,1004,1824,1358,1968,473,1608,1889,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000581_014_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000581_014_regular_cand01_context_1.50.png,742.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,1,0.631679117679596,open_clip:ViT-B-32/openai,0.2781904935836792,0.2845844030380249,0.006393909454345703,0.291977196931839,0.30225929617881775,0.01028209924697876
MVTec AD 2,fabric,5,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000581_014_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000581_014_regular.png,True,True,0.631679117679596,2448,2048,256,256,211,16,228,25,95,0.8865407109260559,0.8809025287628174,83.68573760986328,2017,128,2181,200,1771,20,2427,308,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000581_014_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000581_014_regular_cand02_context_1.50.png,742.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,1,0.631679117679596,open_clip:ViT-B-32/openai,0.2682500183582306,0.27680641412734985,0.008556395769119263,0.2684879004955292,0.2817096412181854,0.01322174072265625
MVTec AD 2,fabric,5,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/good/000431_000_regular.png,,False,True,0.6620721817016602,2448,2048,256,256,41,222,95,256,1284,1.0,0.8684502243995667,1115.090087890625,392,1776,909,2048,0,1368,1685,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000431_000_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000431_000_regular_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.6620721817016602,open_clip:ViT-B-32/openai,0.25948986411094666,0.2715643048286438,0.012074440717697144,0.2928667962551117,0.29807382822036743,0.005207031965255737
MVTec AD 2,fabric,5,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/good/000433_000_shift_2.png,,False,True,0.6428322792053223,2448,2048,256,256,42,222,96,256,1240,1.0,0.8769383430480957,1087.403564453125,401,1776,918,2048,0,1368,1694,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000433_000_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000433_000_shift_2_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.6428322792053223,open_clip:ViT-B-32/openai,0.270084947347641,0.2818540632724762,0.011769115924835205,0.2945103347301483,0.3012881577014923,0.006777822971343994
MVTec AD 2,fabric,5,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/good/000433_000_shift_2.png,,False,True,0.6428322792053223,2448,2048,256,256,15,236,25,244,58,0.8118497133255005,0.7997680902481079,46.38655090332031,143,1888,240,1952,0,1792,386,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000433_000_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000433_000_shift_2_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.6428322792053223,open_clip:ViT-B-32/openai,0.2763841152191162,0.2835718095302582,0.007187694311141968,0.289777010679245,0.29555967450141907,0.005782663822174072
MVTec AD 2,fabric,5,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/good/000438_001_shift_1.png,,False,True,0.5746536254882812,2448,2048,256,256,14,17,39,48,549,1.0,0.920259416103363,505.222412109375,133,136,373,384,0,0,733,756,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000438_001_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000438_001_shift_1_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.5746536254882812,open_clip:ViT-B-32/openai,0.27347010374069214,0.2844628691673279,0.010992765426635742,0.2887756824493408,0.2987876534461975,0.01001197099685669
MVTec AD 2,fabric,5,7,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/good/000438_001_shift_1.png,,False,True,0.5746536254882812,2448,2048,256,256,221,191,236,209,199,0.9235873222351074,0.8857920169830322,176.27261352539062,2113,1528,2257,1672,1897,1312,2448,1888,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000438_001_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000438_001_shift_1_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.5746536254882812,open_clip:ViT-B-32/openai,0.28496187925338745,0.2966442108154297,0.011682331562042236,0.2952658236026764,0.30248183012008667,0.007216006517410278
MVTec AD 2,fabric,5,7,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/good/000438_001_shift_1.png,,False,True,0.5746536254882812,2448,2048,256,256,172,59,185,82,229,0.9139289855957032,0.8844385743141174,202.53643798828125,1644,472,1770,656,1455,196,1959,932,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000438_001_shift_1_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000438_001_shift_1_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.5746536254882812,open_clip:ViT-B-32/openai,0.28767237067222595,0.2958141565322876,0.008141785860061646,0.2913598120212555,0.2948508858680725,0.0034910738468170166
MVTec AD 2,fabric,6,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/good/000439_001_shift_2.png,,False,True,0.6527042388916016,2448,2048,256,256,205,16,240,62,813,1.0,0.9527310132980348,774.5703125,1960,128,2295,496,1458,0,2448,1048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000439_001_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000439_001_shift_2_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.6527042388916016,open_clip:ViT-B-32/openai,0.27480459213256836,0.2815902531147003,0.006785660982131958,0.28984272480010986,0.2974242866039276,0.007581561803817749
MVTec AD 2,fabric,6,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/good/000439_001_shift_2.png,,False,True,0.6527042388916016,2448,2048,256,256,17,24,34,42,230,0.9945388436317444,0.9553964734077454,219.7411956787109,162,192,326,336,0,0,572,552,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000439_001_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000439_001_shift_2_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.6527042388916016,open_clip:ViT-B-32/openai,0.27279016375541687,0.2846791744232178,0.011889010667800903,0.2861574590206146,0.29401373863220215,0.007856279611587524
