dataset,category,split,label,source_image_path,view_image_path,source_mask_path,view_mask_path,image_status,mask_status
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/019.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_019.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/019.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_019.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/020.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_020.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/020.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_020.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/021.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_021.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/021.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_021.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/022.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_022.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/022.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_022.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/023.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_023.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/023.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_023.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/024.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_024.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/024.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_024.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/025.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_025.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/025.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_025.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/026.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_026.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/026.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_026.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/027.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_027.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/027.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_027.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/028.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_028.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/028.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_028.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/029.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_029.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/029.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_029.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/030.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_030.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/030.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_030.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/031.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_031.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/031.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_031.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/032.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_032.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/032.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_032.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/033.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_033.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/033.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_033.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/034.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_034.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/034.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_034.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/035.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_035.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/035.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_035.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/036.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_036.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/036.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_036.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/037.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_037.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/037.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_037.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/038.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_038.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/038.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_038.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/039.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_039.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/039.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_039.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/040.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_040.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/040.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_040.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/041.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_041.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/041.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_041.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/042.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_042.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/042.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_042.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/043.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_043.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/043.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_043.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/044.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_044.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/044.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_044.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/045.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_045.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/045.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_045.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/046.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_046.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/046.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_046.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/047.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_047.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/047.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_047.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/048.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_048.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/048.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_048.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/049.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_049.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/049.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_049.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/050.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_050.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/050.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_050.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/051.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_051.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/051.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_051.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/052.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_052.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/052.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_052.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/053.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_053.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/053.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_053.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/054.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_054.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/054.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_054.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/055.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_055.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/055.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_055.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/056.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_056.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/056.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_056.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/057.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_057.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/057.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_057.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/058.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_058.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/058.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_058.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/059.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_059.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/059.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_059.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/060.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_060.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/060.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_060.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/061.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_061.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/061.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_061.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/062.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_062.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/062.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_062.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/063.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_063.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/063.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_063.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/064.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_064.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/064.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_064.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/065.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_065.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/065.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_065.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/066.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_066.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/066.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_066.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/067.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_067.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/067.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_067.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/068.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_068.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/068.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_068.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/069.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_069.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/069.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_069.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/070.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_070.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/070.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_070.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/071.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_071.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/071.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_071.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/072.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_072.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/072.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_072.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/073.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_073.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/073.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_073.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/074.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_074.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/074.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_074.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/075.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_075.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/075.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_075.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/076.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_076.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/076.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_076.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/077.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_077.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/077.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_077.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/078.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_078.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/078.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_078.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/079.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_079.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/079.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_079.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/080.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_080.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/080.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_080.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/081.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_081.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/081.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_081.png,linked,linked
VisA,pcb4,test,anomaly,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Images/Anomaly/082.JPG,datasets/VisA_anomalib_1cls/pcb4/test/anomaly/pcb4_test_anomaly_082.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/pcb4/Data/Masks/Anomaly/082.png,datasets/VisA_anomalib_1cls/pcb4/ground_truth/anomaly/pcb4_test_anomaly_082.png,linked,linked
